,Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
889,,23/11/2025 15-34-22,Volotea,V71415,Verona (VRN),21:55,"Retrasado, Ha salido 22:21",180.0,Airbus A320,S23
890,,23/11/2025 15-34-22,Wizz Air,W64116,Belgrade (BEG),21:55,"Retrasado, Ha salido 22:11",230.0,Airbus A321,W45
891,,23/11/2025 15-34-22,Wizz Air Malta,W45154,Tirana (TIA),22:45,"En hora, Programado",,,W42
892,,23/11/2025 15-34-22,Ryanair,FR5220,Bologna (BLQ),22:50,"En hora, Programado",189.0,Boeing 737-800,R13
893,,23/11/2025 15-34-22,Wizz Air,W61706,Gdansk (GDN),22:50,"En hora, Ha salido",239.0,Airbus A321neo,U31
894,,23/11/2025 15-34-22,Ryanair,FR9406,Fes (FEZ),23:15,"En hora, Ha salido",189.0,Boeing 737-800,W44
895,,24/Nov/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",189.0,Boeing 737-800,U36
896,,24/Nov/2025,Ryanair,FR846,Milan (BGY),06:10,"En hora, Ha salido",189.0,Boeing 737-800,S21
897,,24/Nov/2025,easyJet Europe,EC7105,Geneva (GVA),06:15,"En hora, Ha salido",156.0,Airbus A319,R11
898,,24/Nov/2025,Ryanair,FR2233,Al Aaroui (NDR),06:20,"En hora, Ha salido",189.0,Boeing 737-800,W44
899,,24/Nov/2025,Ryanair,FR8384,Budapest (BUD),06:25,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S24
900,,24/Nov/2025,Ryanair,FR3078,Lisbon (LIS),06:30,"En hora, Ha salido",189.0,Boeing 737-800,U35
901,,24/Nov/2025,easyJet Europe,EC8062,London (LGW),06:45,"En hora, Ha salido",156.0,Airbus A319,M8
902,,24/Nov/2025,Ryanair,FR3035,Krakow (KRK),06:45,"Retrasado, Ha salido 07:00",189.0,Boeing 737-800,U32
903,,24/Nov/2025,Ryanair,FR8215,London (STN),06:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,Y55
904,,24/Nov/2025,easyJet Europe,EC7141,Strasbourg (SXB),07:20,"En hora, Ha salido",156.0,Airbus A319,R10
905,,24/Nov/2025,easyJet Europe,EC7151,Milan (MXP),07:20,"En hora, Ha salido",156.0,Airbus A319,R12
906,,24/Nov/2025,Ryanair,FR3028,Ibiza (IBZ),07:35,"En hora, Ha salido",189.0,Boeing 737-800,U34
907,,24/Nov/2025,Lauda Europe,LW1342,Palma de Mallorca (PMI),07:40,"En hora, Ha salido",180.0,Airbus A320,R14
908,,24/Nov/2025,Ryanair,FR1165,Sevilla (SVQ),07:55,"En hora, Ha salido",189.0,Boeing 737-800,S20
909,,24/Nov/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00,"En hora, Ha salido",189.0,Boeing 737-800,U33
910,,24/Nov/2025,Ryanair,FR58,Napoli (NAP),08:35,"Retrasado, Ha salido 09:28",197.0,Boeing 737 MAX 8,U36
911,,24/Nov/2025,Ryanair,FR575,Bologna (BLQ),08:40,"En hora, Ha salido",189.0,Boeing 737-800,U41
912,,24/Nov/2025,easyJet Europe,EC1376,Geneva (GVA),08:45,"Retrasado, Ha salido 08:55",156.0,Airbus A319,R9
913,,24/Nov/2025,Lauda Europe,LW12,Vienna (VIE),09:00,"Retrasado, Ha salido 11:03",180.0,Airbus A320,S21
914,,24/Nov/2025,Ryanair,FR6078,Ouarzazate (OZZ),09:05,"En hora, Ha salido",189.0,Boeing 737-800,W45
915,,24/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido 09:24",239.0,Airbus A321neo,S21
916,,24/Nov/2025,Volotea,V72327,Strasbourg (SXB),09:10,"Retrasado, Ha salido 09:20",180.0,Airbus A320,S22
917,,24/Nov/2025,Air Arabia Maroc,3O398,Rabat (RBA),09:20,"En hora, Ha salido",174.0,Airbus A320,Y54
918,,24/Nov/2025,Eurowings,EW2521,Stuttgart (STR),09:20,"Retrasado, Ha salido 09:36",156.0,Airbus A319,S20
919,,24/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",230.0,Airbus A321,U38
920,,24/Nov/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",239.0,Airbus A321neo,W46
921,,24/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 09:45",239.0,Airbus A321neo,S25
922,,24/Nov/2025,Volotea,V73573,Asturias (OVD),09:30,"En hora, Ha salido",156.0,Airbus A319,U32
923,,24/Nov/2025,easyJet Europe,EC1030,"Basel, Switzerland/Mulhouse (BSL)",09:35,"En hora, Ha salido",180.0,Airbus A320,R11
924,,24/Nov/2025,Ryanair,FR2834,Charleroi (CRL),09:40,"En hora, Ha salido",189.0,Boeing 737-800,R13
925,,24/Nov/2025,Transavia,HV6062,Rotterdam (RTM),09:40,"En hora, Ha salido",189.0,Boeing 737-800,U31
926,,24/Nov/2025,Eurowings,EW9441,Dusseldorf (DUS),09:45,"Retrasado, Ha salido 09:59",180.0,Airbus A320,U34
927,,24/Nov/2025,Ryanair,FR2495,Palma de Mallorca (PMI),09:45,"En hora, Ha salido",189.0,Boeing 737-800,R14
928,,24/Nov/2025,Ryanair,FR4545,Porto (OPO),09:50,"En hora, Ha salido",189.0,Boeing 737-800,R12
929,,24/Nov/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"Retrasado, Ha salido 10:48",144.0,Airbus A319,Y55
930,,24/Nov/2025,easyJet Europe,EC7656,Lisbon (LIS),10:00,"Retrasado, Ha salido 10:17",230.0,Airbus A321,R10
931,,24/Nov/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"Retrasado, Ha salido 10:20",189.0,Boeing 737-800,U33
932,,24/Nov/2025,Wizz Air Malta,W46018,Rome (FCO),10:05,"En hora, Ha salido",239.0,Airbus A321neo,U35
933,,24/Nov/2025,Ryanair,FR6559,Liverpool (LPL),10:15,"En hora, Ha salido",189.0,Boeing 737-800,W42
934,,24/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido 10:38",239.0,Airbus A321neo,U
935,,24/Nov/2025,Ryanair,FR3143,Milan (BGY),10:20,"En hora, Ha salido",189.0,Boeing 737-800,S23
936,,24/Nov/2025,Easyjet,U22324,London (LTN),10:25,"En hora, Ha salido",186.0,Airbus A320neo,M6
937,,24/Nov/2025,Ryanair,FR7808,London (LTN),10:35,"En hora, Ha salido",197.0,Boeing 737 MAX 8,W44
938,,24/Nov/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),10:40,"En hora, Ha salido",156.0,Airbus A319,R11
939,,24/Nov/2025,Easyjet,U28056,London (LGW),10:40,"En hora, Ha salido",180.0,Airbus A320,M8
940,,24/Nov/2025,Ryanair,FR2239,Marrakech (RAK),10:45,"En hora, Ha salido",189.0,Boeing 737-800,W45
941,,24/Nov/2025,Ryanair,FR3121,Beauvais (BVA),10:45,"Retrasado, Ha salido 11:17",189.0,Boeing 737-800,S25
942,,24/Nov/2025,Ryanair,FR3976,Dublin (DUB),10:45,"En hora, Ha salido",189.0,Boeing 737-800,Y57
943,,24/Nov/2025,Ryanair,FR3039,Prague (PRG),10:55,"En hora, Ha salido",189.0,Boeing 737-800,U31
944,,24/Nov/2025,Ryanair,FR9045,London (STN),11:00,"En hora, Ha salido",189.0,Boeing 737-800,Y58
945,,24/Nov/2025,Easyjet,U22002,Manchester (MAN),11:20,"En hora, Ha salido",180.0,Airbus A320,M6
946,,24/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",174.0,Airbus A320,W46
947,,24/Nov/2025,Ryanair,FR7539,Milan (MXP),11:30,"En hora, Ha salido",189.0,Boeing 737-800,U32
948,,24/Nov/2025,Transavia,TO4755,Paris (ORY),11:30,"En hora, Ha salido",189.0,Boeing 737-800,S20
949,,24/Nov/2025,Ryanair,FR1279,Copenhagen (CPH),11:35,"Retrasado, Ha salido 11:47",189.0,Boeing 737-800,S22
950,,24/Nov/2025,easyJet Europe,EC7197,Birmingham (BHX),11:40,"En hora, Ha salido",156.0,Airbus A319,M8
951,,24/Nov/2025,Ryanair,FR777,Venice (VCE),11:55,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U35
952,,24/Nov/2025,Ryanair,FR8217,London (STN),12:00,"En hora, Ha salido",189.0,Boeing 737-800,Y54
953,,24/Nov/2025,Jet2,LS232,Leeds Bradford (LBA),12:00,"En hora, Ha salido",189.0,Boeing 737-800,W44
954,,24/Nov/2025,Ryanair,FR3129,Ibiza (IBZ),12:35,"En hora, Ha salido",189.0,Boeing 737-800,S25
955,,24/Nov/2025,Ryanair,FR6973,Rome (FCO),12:35,"Retrasado, Ha salido 13:11",197.0,Boeing 737 MAX 8,S20
956,,24/Nov/2025,Ryanair,FR774,Torino (TRN),12:40,"En hora, Ha salido",189.0,Boeing 737-800,U32
957,,24/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido 13:19",180.0,Airbus A320,W46
958,,24/Nov/2025,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:50,"En hora, Ha salido",189.0,Boeing 737-800,S21
959,,24/Nov/2025,easyJet Europe,EC7137,Lyon (LYS),12:55,"En hora, Ha salido",156.0,Airbus A319,R12
960,,24/Nov/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",239.0,Airbus A321neo,S22
961,,24/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),13:00,"Retrasado, Ha salido 13:11",197.0,Boeing 737 MAX 8,U31
962,,24/Nov/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 14:01",239.0,Airbus A321neo,S23
963,,24/Nov/2025,Ryanair,FR8631,Tanger (TNG),13:20,"Retrasado, Ha salido 13:45",189.0,Boeing 737-800,Y58
964,,24/Nov/2025,HiSky,H4264,Bucharest (OTP),13:20,"En hora, Ha salido",186.0,Airbus A320,U36
965,,24/Nov/2025,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,"En hora, Ha salido",189.0,Boeing 737-800,U34
966,,24/Nov/2025,Eurowings,EW521,Cologne-Bonn (CGN),13:25,"En hora, Ha salido",180.0,Airbus A320,S24
967,,24/Nov/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"Retrasado, Programado 14:30",180.0,Airbus A320,W46
968,,24/Nov/2025,Luxair,LG3592,Luxembourg (LUX),13:35,"Retrasado, Ha salido 13:59",76.0,de Havilland Dash 8-400,U41
969,,24/Nov/2025,easyJet Europe,EC7153,Milan (MXP),13:40,"Retrasado, Programado 14:09",156.0,Airbus A319,R10
970,,24/Nov/2025,Ryanair,FR4585,Porto (OPO),13:40,"Retrasado, Ha salido 13:51",189.0,Boeing 737-800,U33
971,,24/Nov/2025,Turkish Airlines,TK608,Ankara (ESB),13:40,"Retrasado, Programado 14:05",165.0,Boeing 737-800,Y55
972,,24/Nov/2025,Ryanair,FR3189,Fes (FEZ),13:50,"En hora, Ha salido",189.0,Boeing 737-800,W42
973,,24/Nov/2025,Jet2,LS804,Manchester (MAN),13:50,"En hora, Programado",189.0,Boeing 737-800,W44
974,,24/Nov/2025,Ryanair,FR3792,Birmingham (BHX),13:55,"En hora, Programado",189.0,Boeing 737-800,W45
975,,24/Nov/2025,Air Baltic,BT684,Riga (RIX),14:05,"Retrasado, Programado 14:30",148.0,Airbus A220-300,S25
976,,24/Nov/2025,Ryanair,FR2889,Palma de Mallorca (PMI),14:05,"En hora, Programado",189.0,Boeing 737-800,S21
977,,24/Nov/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",189.0,Boeing 737-800,U37
978,,24/Nov/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",189.0,Boeing 737-800,Y59
979,,24/Nov/2025,easyJet Europe,EC7107,Geneva (GVA),14:45,"Retrasado, Programado 15:10",156.0,Airbus A319,R12
980,,24/Nov/2025,Volotea,V71443,Ancona (AOI),14:45,"En hora, Programado",180.0,Airbus A320,U31
981,,24/Nov/2025,Wizz Air,W64406,Sofia (SOF),14:50,"Retrasado, Programado 15:00",180.0,Airbus A320,U
982,,24/Nov/2025,easyJet Europe,EC4212,Napoli (NAP),14:55,"Retrasado, Programado 15:20",180.0,Airbus A320,R
983,,24/Nov/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",189.0,Boeing 737-800,U
984,,24/Nov/2025,Air Arabia Maroc,3O376,Al Aaroui (NDR),15:00,"En hora, Ha salido",174.0,Airbus A320,Y63
985,,24/Nov/2025,Ryanair,FR3146,Oujda (OUD),15:10,"En hora, Ha salido",189.0,Boeing 737-800,W42
986,,24/Nov/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),15:35,"En hora, Ha salido",189.0,Boeing 737-800,S23
987,,24/Nov/2025,Wizz Air Malta,W46728,Venice (VCE),15:40,"Retrasado, Ha salido 16:08",239.0,Airbus A321neo,U33
988,,24/Nov/2025,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Ha salido 16:19",230.0,Airbus A321,W46
989,,24/Nov/2025,Ryanair,FR867,Venice (VCE),16:05,"En hora, Ha salido",189.0,Boeing 737-800,U34
990,,24/Nov/2025,Ryanair,FR9811,London (STN),16:05,"En hora, Ha salido",189.0,Boeing 737-800,W44
991,,24/Nov/2025,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"En hora, Ha salido",180.0,Airbus A320,U36
992,,24/Nov/2025,Volotea,V73735,Murcia (RMU),16:35,"En hora, Ha salido",180.0,Airbus A320,S20
993,,24/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),16:45,"Retrasado, Ha salido 17:02",197.0,Boeing 737 MAX 8,U31
994,,24/Nov/2025,Ryanair,FR5718,Bratislava (BTS),16:50,"En hora, Ha salido",189.0,Boeing 737-800,S24
995,,24/Nov/2025,Ryanair,FR6305,Milan (BGY),16:50,"Retrasado, Ha salido 17:07",189.0,Boeing 737-800,U33
996,,24/Nov/2025,BUZZ,RR6874,Dublin (DUB),16:55,"En hora, Ha salido",189.0,Boeing 737-800,W45
997,,24/Nov/2025,Easyjet,U23372,Liverpool (LPL),17:00,"En hora, Ha salido",156.0,Airbus A319,M6
998,,24/Nov/2025,Ryanair,FR5270,Manchester (MAN),17:05,"En hora, Ha salido",189.0,Boeing 737-800,Y57
999,,24/Nov/2025,BUZZ,RR6300,Sofia (SOF),17:05,"Retrasado, Ha salido 17:15",189.0,Boeing 737-800,S25
1000,,24/Nov/2025,easyJet Europe,EC7173,Berlin (BER),17:10,"En hora, Ha salido",156.0,Airbus A319,R10
1001,,24/Nov/2025,Volotea,V73700,Vitoria (VIT),17:15,"En hora, Ha salido",156.0,Airbus A319,S21
1002,,24/Nov/2025,Wizz Air,W67920,Kopitnari (KUT),17:15,"En hora, Ha salido",239.0,Airbus A321neo,W44
1003,,24/Nov/2025,Ryanair,FR1786,Vilnius (VNO),17:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U32
1004,,24/Nov/2025,Ryanair,FR2922,Brussels (BRU),17:30,"En hora, Ha salido",189.0,Boeing 737-800,U35
1005,,24/Nov/2025,easyJet Europe,EC3737,Milan (MXP),17:35,"En hora, Programado",180.0,Airbus A320,R
1006,,24/Nov/2025,easyJet Europe,EC7199,Edinburgh (EDI),17:35,"En hora, Ha salido",156.0,Airbus A319,M8
1007,,24/Nov/2025,Transavia,HV5134,Amsterdam (AMS),17:50,"En hora, Ha salido",239.0,Airbus A321neo,U34
1008,,24/Nov/2025,BUZZ,RR333,Gdansk (GDN),17:55,"Retrasado, Ha salido 18:11",189.0,Boeing 737-800,S20
1009,,24/Nov/2025,Ryanair,FR269,Milan (MXP),18:00,"En hora, Ha salido",189.0,Boeing 737-800,U31
1010,,24/Nov/2025,easyJet Europe,EC7205,Southampton (SOU),18:05,"En hora, Ha salido",156.0,Airbus A319,M3
1011,,24/Nov/2025,Ryanair,FR3320,Milan (BGY),18:30,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U33
1012,,24/Nov/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",180.0,Airbus A320,S23
1013,,24/Nov/2025,Ryanair,FR3174,Ibiza (IBZ),18:45,"En hora, Ha salido",189.0,Boeing 737-800,S22
1014,,24/Nov/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"Retrasado, Ha salido 19:37",239.0,Airbus A321neo,S25
1015,,24/Nov/2025,Ryanair,FR3185,Rabat (RBA),19:05,"Retrasado, Ha salido 19:18",189.0,Boeing 737-800,Y55
1016,,24/Nov/2025,Ryanair,FR9307,Cork (ORK),19:15,"En hora, Ha salido",189.0,Boeing 737-800,W49
1017,,24/Nov/2025,Ryanair,FR8231,London (STN),19:25,"En hora, Ha salido",189.0,Boeing 737-800,Y57
1018,,24/Nov/2025,Eurowings,EW7521,Hamburg (HAM),19:40,"En hora, Ha salido",230.0,Airbus A321,U31
1019,,24/Nov/2025,Lauda Europe,LW2896,Palma de Mallorca (PMI),19:40,"Retrasado, Ha salido 20:09",180.0,Airbus A320,R14
1020,,24/Nov/2025,Wizz Air,W61706,Gdansk (GDN),19:40,"Retrasado, Ha salido 19:55",230.0,Airbus A321,U32
1021,,24/Nov/2025,Ryanair,FR133,Berlin (BER),19:45,"En hora, Ha salido",189.0,Boeing 737-800,R12
1022,,24/Nov/2025,Lauda Europe,LW7351,Vienna (VIE),19:45,"Retrasado, Ha salido 20:05",180.0,Airbus A320,S22
1023,,24/Nov/2025,Easyjet,U28058,London (LGW),19:45,"En hora, Ha salido",156.0,Airbus A319,M6
1024,,24/Nov/2025,Volotea,V71415,Verona (VRN),19:55,"En hora, Ha salido",180.0,Airbus A320,U33
1025,,24/Nov/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"En hora, Ha salido",230.0,Airbus A321,W45
1026,,24/Nov/2025,Ryanair,FR3080,Malaga (AGP),20:00,"En hora, Ha salido",189.0,Boeing 737-800,S24
1027,,24/Nov/2025,Air Arabia Maroc,3O378,Tanger (TNG),20:05,"En hora, Ha salido",174.0,Airbus A320,Y54
1028,,24/Nov/2025,Ryanair,FR3807,Charleroi (CRL),20:05,"Retrasado, Ha salido 20:39",197.0,Boeing 737 MAX 8,U36
1029,,24/Nov/2025,Ryanair,FR6341,Rome (FCO),20:10,"En hora, Ha salido",189.0,Boeing 737-800,U34
1030,,24/Nov/2025,Ryanair,FR6597,Manchester (MAN),20:10,"En hora, Ha salido",189.0,Boeing 737-800,Y58
1031,,24/Nov/2025,easyJet Europe,EC1956,Milan (LIN),20:15,"Retrasado, Ha salido 20:31",180.0,Airbus A320,R10
1032,,24/Nov/2025,Wizz Air Malta,W42940,Vienna (VIE),20:20,"En hora, Ha salido",239.0,Airbus A321neo,S23
1033,,24/Nov/2025,easyJet Europe,EC1010,"Basel, Switzerland/Mulhouse (BSL)",20:30,"En hora, Ha salido",156.0,Airbus A319,R13
1034,,24/Nov/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"Retrasado, Ha salido 21:33",246.0,Airbus A330-200,W44
1035,,24/Nov/2025,Volotea,V72135,Bordeaux (BOD),20:30,"En hora, Ha salido",180.0,Airbus A320,U35
1036,,24/Nov/2025,Ryanair,FR5710,Napoli (NAP),20:40,"Retrasado, Ha salido 21:12",189.0,Boeing 737-800,U31
1037,,24/Nov/2025,BUZZ,RR8394,Budapest (BUD),20:40,"Retrasado, Ha salido 21:25",197.0,Boeing 737 MAX 8,U34
1038,,24/Nov/2025,Transavia,TO4759,Paris (ORY),20:45,"En hora, Ha salido",186.0,Airbus A320neo,S20
1039,,24/Nov/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:10",239.0,Airbus A321neo,S21
1040,,24/Nov/2025,Ryanair,FR2098,Bologna (BLQ),20:50,"Retrasado, Ha salido 21:43",189.0,Boeing 737-800,R14
1041,,24/Nov/2025,Ryanair,FR3928,Trieste (TRS),20:50,"En hora, Ha salido",189.0,Boeing 737-800,U32
1042,,24/Nov/2025,Volotea,V72165,Nantes/Atlantique (NTE),20:50,"Retrasado, Ha salido 21:24",156.0,Airbus A319,S25
1043,,24/Nov/2025,Ryanair,FR878,Venice (VCE),20:55,"Retrasado, Ha salido 21:16",189.0,Boeing 737-800,U33
1044,,24/Nov/2025,Aer Lingus,EI565,Dublin (DUB),21:05,"En hora, Ha salido",174.0,Airbus A320,W46
1045,,24/Nov/2025,Ryanair,FR6275,Edinburgh (EDI),21:05,"Retrasado, Ha salido 21:25",197.0,Boeing 737 MAX 8,Y55
1046,,24/Nov/2025,Ryanair,FR6920,Dublin (DUB),21:10,"Retrasado, Ha salido 21:54",189.0,Boeing 737-800,W42
1047,,24/Nov/2025,easyJet Europe,EC1380,Geneva (GVA),21:20,"Retrasado, Ha salido 21:32",180.0,Airbus A320,R12
1048,,24/Nov/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"Retrasado, Ha salido 21:31",239.0,Airbus A321neo,S22
1049,,24/Nov/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"Retrasado, Ha salido 21:55",186.0,Airbus A320neo,S24
1050,,24/Nov/2025,Ryanair,FR2402,Sevilla (SVQ),21:30,"Retrasado, Ha salido 22:10",189.0,Boeing 737-800,R9
1051,,24/Nov/2025,BUZZ,RR4084,Warsaw (WMI),21:30,"Retrasado, Ha salido 21:53",189.0,Boeing 737-800,U36
1052,,24/Nov/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido 22:49",239.0,Airbus A321neo,S23
1053,,24/Nov/2025,Ryanair,FR3168,Newcastle (NCL),21:45,"En hora, Ha salido",189.0,Boeing 737-800,Y54
1054,,24/Nov/2025,Ryanair,FR4587,Porto (OPO),21:45,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U35
1055,,24/Nov/2025,Ryanair,FR1527,Valletta (MLA),21:50,"Retrasado, Ha salido 22:07",197.0,Boeing 737 MAX 8,S21
1056,,24/Nov/2025,Ryanair,FR2250,Marrakech (RAK),21:50,"Retrasado, Ha salido 22:00",189.0,Boeing 737-800,Y58
1057,,24/Nov/2025,Easyjet,U22706,Bristol (BRS),21:55,"En hora, Ha salido",186.0,Airbus A320neo,M6
1058,,24/Nov/2025,Wizz Air,W64116,Belgrade (BEG),21:55,"Retrasado, Ha salido 22:10",230.0,Airbus A321,W45
1059,,24/Nov/2025,Ryanair,FR8574,Rome (FCO),22:20,"En hora, Ha salido",189.0,Boeing 737-800,U32
1060,,24/Nov/2025,Wizz Air Malta,W45154,Tirana (TIA),22:45,"En hora, Programado",239.0,Airbus A321neo,W44
1061,,25/Nov/2025,easyJet Europe,EC7105,Geneva (GVA),06:00,"En hora, Ha salido",156.0,Airbus A319,R11
1062,,25/Nov/2025,Ryanair,FR3189,Fes (FEZ),06:15,"En hora, Ha salido",189.0,Boeing 737-800,W46
1063,,25/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),06:20,"En hora, Ha salido",189.0,Boeing 737-800,S20
1064,,25/Nov/2025,Ryanair,FR4545,Porto (OPO),06:35,"En hora, Ha salido",189.0,Boeing 737-800,U32
1065,,25/Nov/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",07:25,"En hora, Ha salido",156.0,Airbus A319,R10
1066,,25/Nov/2025,easyJet Europe,EC8062,London (LGW),07:30,"En hora, Ha salido",156.0,Airbus A319,M6
1067,,25/Nov/2025,Ryanair,FR3166,Palermo (PMO),07:35,"En hora, Ha salido",189.0,Boeing 737-800,S24
1068,,25/Nov/2025,Ryanair,FR5718,Bratislava (BTS),07:35,"En hora, Ha salido",189.0,Boeing 737-800,U35
1069,,25/Nov/2025,Ryanair,FR3193,Riga (RIX),07:55,"En hora, Ha salido",189.0,Boeing 737-800,U34
1070,,25/Nov/2025,easyJet Europe,EC3737,Milan (MXP),08:00,"En hora, Ha salido",180.0,Airbus A320,R12
1071,,25/Nov/2025,Ryanair,FR133,Berlin (BER),08:50,"Retrasado, Ha salido 10:05",189.0,Boeing 737-800,U37
1072,,25/Nov/2025,Wizz Air Malta,W43938,Chisinau (KIV),09:00,"Retrasado, Ha salido 09:28",180.0,Airbus A320,Y58
1073,,25/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",230.0,Airbus A321,U33
1074,,25/Nov/2025,Ryanair,FR3035,Krakow (KRK),09:10,"En hora, Ha salido",189.0,Boeing 737-800,R15
1075,,25/Nov/2025,Ryanair,FR3807,Charleroi (CRL),09:10,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U34
1076,,25/Nov/2025,Wizz Air,W61914,Vilnius (VNO),09:20,"Retrasado, Ha salido 09:31",239.0,Airbus A321neo,U32
1077,,25/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"Retrasado, Ha salido 10:03",239.0,Airbus A321neo,U39
1078,,25/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 09:46",239.0,Airbus A321neo,U31
1079,,25/Nov/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"Retrasado, Ha salido 10:15",239.0,Airbus A321neo,S22
1080,,25/Nov/2025,Air Arabia Maroc,3O378,Tanger (TNG),09:45,"En hora, Ha salido",180.0,Airbus A320,Y57
1081,,25/Nov/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"Retrasado, Ha salido 10:11",156.0,Airbus A319,W46
1082,,25/Nov/2025,Lauda Europe,LW12,Vienna (VIE),10:15,"Retrasado, Ha salido 10:29",180.0,Airbus A320,R14
1083,,25/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"En hora, Ha salido",239.0,Airbus A321neo,U35
1084,,25/Nov/2025,Ryanair,FR1279,Copenhagen (CPH),10:25,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S25
1085,,25/Nov/2025,Ryanair,FR5270,Manchester (MAN),10:30,"Retrasado, Ha salido 10:55",197.0,Boeing 737 MAX 8,Y58
1086,,25/Nov/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"En hora, Ha salido",186.0,Airbus A320neo,W45
1087,,25/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",180.0,Airbus A320,Y54
1088,,25/Nov/2025,Ryanair,FR58,Napoli (NAP),11:40,"En hora, Ha salido",189.0,Boeing 737-800,S20
1089,,25/Nov/2025,Icelandair,FI597,Keflavik (KEF),11:50,"Retrasado, Ha salido 12:19",197.0,Boeing 737 MAX 8,U37
1090,,25/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),12:15,"En hora, Ha salido",189.0,Boeing 737-800,U33
1091,,25/Nov/2025,easyJet Europe,EC7151,Milan (MXP),12:20,"En hora, Ha salido",156.0,Airbus A319,R10
1092,,25/Nov/2025,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30,"En hora, Ha salido",189.0,Boeing 737-800,S21
1093,,25/Nov/2025,Ryanair,FR8384,Budapest (BUD),12:35,"En hora, Ha salido",197.0,Boeing 737 MAX 8,S22
1094,,25/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",230.0,Airbus A321,W45
1095,,25/Nov/2025,Ryanair,FR6267,Edinburgh (EDI),12:55,"En hora, Ha salido",189.0,Boeing 737-800,Y57
1096,,25/Nov/2025,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,"En hora, Ha salido",189.0,Boeing 737-800,S24
1097,,25/Nov/2025,FlyOne,5F5512,Chisinau (KIV),13:30,"En hora, Ha salido",180.0,Airbus A320,Y58
