Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
,05/Dic/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25,"En hora, Ha salido",,,S25
,05/Dic/2025,FlyOne,5F5512,Chisinau (KIV),13:30,"Retrasado, Programado 15:00",,,
,05/Dic/2025,Pegasus Airlines,PC1528,Izmir (ADB),13:30,"En hora, Ha salido",,,Y57
,05/Dic/2025,Ryanair,FR2922,Brussels (BRU),13:35,"En hora, Ha salido",,,U35
,05/Dic/2025,Ryanair,FR6078,Ouarzazate (OZZ),13:50,"En hora, Ha salido",,,W42
,05/Dic/2025,Jet2,LS804,Manchester (MAN),13:50,"En hora, Ha salido",,,Y54
,05/Dic/2025,Ryanair,FR3180,Rome (FCO),13:55,"En hora, Ha salido",,,S22
,05/Dic/2025,Air Baltic,BT684,Riga (RIX),14:05,"Retrasado, Programado 14:15",,,U33
,05/Dic/2025,Azores Airlines,S4507,Ponta Delgada (PDL),14:05,"En hora, Programado",,,U34
,05/Dic/2025,Turkish Airlines,TK608,Ankara (ESB),14:15,"En hora, Ha salido",,,Y55
,05/Dic/2025,easyJet Europe,EC7153,Milan (MXP),14:20,"Retrasado, Programado 14:31",,,
,05/Dic/2025,Lauda Europe,LW7351,Vienna (VIE),14:20,"En hora, Programado",,,U32
,05/Dic/2025,Ryanair,FR8215,London (STN),14:35,"En hora, Programado",,,Y53
,05/Dic/2025,easyJet Europe,EC7107,Geneva (GVA),14:40,"En hora, Programado",,,R10
,05/Dic/2025,Ryanair,FR2233,Al Aaroui (NDR),14:40,"En hora, Programado",,,W45
,05/Dic/2025,Volotea,V71443,Ancona (AOI),14:45,"En hora, Programado",,,S20
,05/Dic/2025,Wizz Air,W64406,Sofia (SOF),14:50,"En hora, Programado",,,S23
,05/Dic/2025,Ryanair,FR2507,Cologne-Bonn (CGN),14:55,"En hora, Programado",,,S25
,05/Dic/2025,Ryanair,FR867,Venice (VCE),14:55,"En hora, Programado",,,U31
,05/Dic/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",,,S21
,05/Dic/2025,Ryanair,FR1342,Palma de Mallorca (PMI),15:00,"En hora, Programado",189.0,Boeing 737-800,U
,05/Dic/2025,Ryanair,FR5718,Bratislava (BTS),15:10,"En hora, Ha salido",,,R12
,05/Dic/2025,Volotea,V73735,Murcia (RMU),15:15,"En hora, Ha salido",156.0,Airbus A319,U36
,05/Dic/2025,,E6521,Cologne-Bonn (CGN),15:25,"Retrasado, Ha salido 15:39",,,S24
,05/Dic/2025,Ryanair,FR483,Malaga (AGP),15:25,"Retrasado, Ha salido 16:22",197.0,Boeing 737 MAX 8,U35
,05/Dic/2025,easyJet Europe,EC7694,Lisbon (LIS),15:30,"Retrasado, Ha salido 15:40",,,R11
,05/Dic/2025,Wizz Air,W61412,Warsaw (WMI),15:40,"En hora, Ha salido",,,U33
,05/Dic/2025,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"En hora, Ha salido",,,Y57
,05/Dic/2025,Ryanair,FR9045,London (STN),16:05,"En hora, Ha salido",,,Y54
,05/Dic/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),16:15,"En hora, Ha salido",,,U37
,05/Dic/2025,Ryanair,FR2925,Brussels (BRU),16:15,"Retrasado, Ha salido 17:20",,,R13
,05/Dic/2025,Ryanair,FR6985,Rome (FCO),16:15,"Retrasado, Ha salido 17:00",,,S23
,05/Dic/2025,Wizz Air Malta,W43564,Timisoara (TSR),16:25,"En hora, Ha salido",,,U31
,05/Dic/2025,Ryanair,FR3129,Ibiza (IBZ),16:45,"Retrasado, Ha salido 17:17",,,S22
,05/Dic/2025,easyJet Europe,EC7173,Berlin (BER),16:50,"Retrasado, Ha salido 17:06",,,R9
,05/Dic/2025,Volotea,V73700,Vitoria (VIT),16:50,"En hora, Ha salido",,,U34
,05/Dic/2025,Ryanair,FR878,Venice (VCE),16:55,"En hora, Ha salido",,,R14
,05/Dic/2025,Ryanair,FR4587,Porto (OPO),17:05,"En hora, Ha salido",,,S20
,05/Dic/2025,Wizz Air,W67920,Kopitnari (KUT),17:15,"En hora, Ha salido",,,Y53
,05/Dic/2025,Ryanair,FR3076,Stockholm (ARN),17:30,"Retrasado, Ha salido 17:45",,,S21
,05/Dic/2025,Volotea,V73573,Asturias (OVD),17:40,"En hora, Ha salido",,,U36
,05/Dic/2025,Transavia,HV5134,Amsterdam (AMS),17:45,"En hora, Ha salido",,,U33
,05/Dic/2025,Ryanair,FR6341,Rome (FCO),18:00,"En hora, Ha salido",,,S24
,05/Dic/2025,Ryanair,FR6353,Milan (BGY),18:00,"En hora, Ha salido",,,S25
,05/Dic/2025,easyJet Europe,EC7205,Southampton (SOU),18:10,"En hora, Ha salido",,,M6
,05/Dic/2025,Air Arabia Maroc,3O398,Rabat (RBA),18:30,"Retrasado, Ha salido 18:47",,,Y55
,05/Dic/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",,,U34
,05/Dic/2025,Ryanair,FR2098,Bologna (BLQ),18:35,"En hora, Ha salido",,,U32
,05/Dic/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45,"Retrasado, Ha salido 19:21",,,R12
,05/Dic/2025,Ryanair,FR3189,Fes (FEZ),18:50,"Retrasado, Ha salido 19:05",,,W45
,05/Dic/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",,,U31
,05/Dic/2025,easyJet Europe,EC7155,Milan (MXP),19:10,"Retrasado, Ha salido 19:22",,,R10
,05/Dic/2025,Ryanair,FR149,Berlin (BER),19:15,"En hora, Ha salido",,,R13
,05/Dic/2025,Ryanair,FR3078,Lisbon (LIS),19:20,"En hora, Ha salido",,,R11
,05/Dic/2025,BUZZ,RR6330,Sofia (SOF),19:20,"En hora, Ha salido",,,R14
,05/Dic/2025,Ryanair,FR9111,Torino (TRN),19:25,"Retrasado, Ha salido 20:40",,,U33
,05/Dic/2025,Volotea,V72165,Nantes/Atlantique (NTE),19:30,"En hora, Ha salido",,,S25
,05/Dic/2025,Eurowings,EW9443,Dusseldorf (DUS),19:35,"Retrasado, Ha salido 20:02",,,S22
,05/Dic/2025,Ryanair,FR2330,Al Aaroui (NDR),19:35,"En hora, Ha salido",,,W46
,05/Dic/2025,Lauda Europe,LW7362,Vienna (VIE),19:40,"En hora, Ha salido",,,S20
,05/Dic/2025,Easyjet,U28058,London (LGW),19:40,"Retrasado, Ha salido 20:11",,,M6
,05/Dic/2025,Ryanair,FR6374,Beauvais (BVA),19:45,"En hora, Ha salido",,,U36
,05/Dic/2025,Eurowings,EW2521,Stuttgart (STR),19:55,"Retrasado, Ha salido 20:11",,,S21
,05/Dic/2025,Volotea,V71415,Verona (VRN),19:55,"En hora, Ha salido",,,U32
,05/Dic/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"En hora, Ha salido",,,W42
,05/Dic/2025,Ryanair,FR1527,Valletta (MLA),20:05,"Retrasado, Ha salido 20:38",,,S23
,05/Dic/2025,Ryanair,FR2402,Sevilla (SVQ),20:10,"En hora, Ha salido",189.0,Boeing 737-800,U35
,05/Dic/2025,Ryanair,FR6275,Edinburgh (EDI),20:10,"Retrasado, Ha salido 20:29",,,Y57
,05/Dic/2025,Ryanair,FR6305,Milan (BGY),20:10,"Retrasado, Ha salido 20:45",,,R11
,05/Dic/2025,Wizz Air,W62096,Krakow (KRK),20:10,"Retrasado, Ha salido 20:24",,,S24
,05/Dic/2025,easyJet Europe,EC1956,Milan (LIN),20:15,"En hora, Ha salido",,,R9
,05/Dic/2025,Wizz Air Malta,W42940,Vienna (VIE),20:20,"En hora, Ha salido",,,U34
,05/Dic/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"En hora, Ha salido",,,W43
,05/Dic/2025,Volotea,V72135,Bordeaux (BOD),20:30,"En hora, Ha salido",,,U31
,05/Dic/2025,Ryanair,FR7539,Milan (MXP),20:35,"En hora, Ha salido",,,R10
,05/Dic/2025,Ryanair,FR8631,Tanger (TNG),20:35,"Retrasado, Ha salido 21:06",,,Y54
,05/Dic/2025,Air Serbia,JU585,Belgrade (BEG),20:35,"En hora, Ha salido",,,Y53
,05/Dic/2025,BUZZ,RR1786,Vilnius (VNO),20:35,"En hora, Ha salido",,,R13
,05/Dic/2025,Luxair,LG3592,Luxembourg (LUX),20:40,"En hora, Ha salido",,,R12
,05/Dic/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:06",,,S20
,05/Dic/2025,Ryanair,FR5710,Napoli (NAP),20:50,"Retrasado, Ha salido 21:45",,,U36
,05/Dic/2025,Transavia,TO4759,Paris (ORY),20:50,"Retrasado, Ha salido 21:11",,,S25
,05/Dic/2025,Easyjet,U22326,London (LTN),20:55,"En hora, Ha salido",,,M1
,05/Dic/2025,BUZZ,RR8394,Budapest (BUD),21:00,"Retrasado, Ha salido 21:19",,,U32
,05/Dic/2025,Aer Lingus,EI565,Dublin (DUB),21:05,"En hora, Ha salido",,,W46
,05/Dic/2025,Easyjet,U23374,Liverpool (LPL),21:05,"En hora, Ha salido",,,M6
,05/Dic/2025,Ryanair,FR3174,Ibiza (IBZ),21:10,"Retrasado, Ha salido 21:24",,,S26
,05/Dic/2025,easyJet Europe,EC1380,Geneva (GVA),21:15,"Retrasado, Programado 22:04",,,R12
,05/Dic/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"En hora, Ha salido",,,S22
,05/Dic/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",,,S21
,05/Dic/2025,BUZZ,RR6944,Warsaw (WMI),21:30,"En hora, Programado",,,U35
,05/Dic/2025,Ryanair,FR7808,London (LTN),21:35,"Retrasado, Programado 22:14",,,Y57
,05/Dic/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido 21:55",,,S23
,05/Dic/2025,Ryanair,FR8669,Dublin (DUB),21:40,"En hora, Ha salido",,,Y55
,05/Dic/2025,Ryanair,FR9811,London (STN),21:40,"En hora, Ha salido",,,W44
,05/Dic/2025,easyJet Europe,EC7682,Lisbon (LIS),21:45,"En hora, Ha salido",,,R10
,05/Dic/2025,Ryanair,FR2495,Palma de Mallorca (PMI),21:45,"Retrasado, Ha salido 22:06",189.0,Boeing 737-800,U31
,05/Dic/2025,Ryanair,FR6597,Manchester (MAN),21:45,"En hora, Programado",,,W
,05/Dic/2025,Ryanair,FR2250,Marrakech (RAK),21:55,"En hora, Ha salido",,,Y53
,05/Dic/2025,Ryanair,FR3792,Birmingham (BHX),21:55,"En hora, Ha salido",,,W45
,05/Dic/2025,Wizz Air,W64116,Belgrade (BEG),21:55,"Retrasado, Ha salido 22:17",,,Y54
,05/Dic/2025,Wizz Air Malta,W46728,Venice (VCE),22:00,"En hora, Ha salido",,,U34
,05/Dic/2025,Easyjet,U28060,London (LGW),22:15,"Retrasado, Programado 22:32",,,M6
,05/Dic/2025,Ryanair,FR3080,Malaga (AGP),22:30,"Retrasado, Programado 23:25",197.0,Boeing 737 MAX 8,U
,05/Dic/2025,Wizz Air Malta,W45154,Tirana (TIA),22:45,"En hora, Programado",,,Y58
,05/Dic/2025,Wizz Air,W61706,Gdansk (GDN),22:50,"Retrasado, Programado 23:24",,,U
,05/Dic/2025,Ryanair,FR9814,London (STN),23:10,"En hora, Programado",,,W
,06/Dic/2025,Ryanair,FR846,Milan (BGY),06:00,"En hora, Ha salido",,,S22
,06/Dic/2025,easyJet Europe,EC7105,Geneva (GVA),06:10,"En hora, Ha salido",,,R12
,06/Dic/2025,Ryanair,FR5718,Bratislava (BTS),06:10,"En hora, Ha salido",,,S24
,06/Dic/2025,Ryanair,FR4545,Porto (OPO),06:15,"Retrasado, Ha salido 06:30",,B38M,U31
,06/Dic/2025,Ryanair,FR1342,Palma de Mallorca (PMI),06:20,"Retrasado, Ha salido 06:32",189.0,Boeing 737-800,R11
,06/Dic/2025,Ryanair,FR777,Venice (VCE),06:30,"En hora, Ha salido",,,U32
,06/Dic/2025,Ryanair,FR8217,London (STN),06:55,"En hora, Ha salido",,,W42
,06/Dic/2025,easyJet Europe,EC7151,Milan (MXP),07:30,"En hora, Ha salido",,,R10
,06/Dic/2025,Ryanair,FR2918,Brussels (BRU),08:05,"En hora, Ha salido",,B738,U34
,06/Dic/2025,Ryanair,FR3180,Rome (FCO),08:15,"En hora, Ha salido",,,U33
,06/Dic/2025,Air Arabia Maroc,3O376,Al Aaroui (NDR),08:35,"En hora, Ha salido",,,W44
,06/Dic/2025,Ryanair,FR1165,Sevilla (SVQ),08:50,"Retrasado, Ha salido 09:16",189.0,Boeing 737-800,U31
,06/Dic/2025,Ryanair,FR575,Bologna (BLQ),08:50,"En hora, Ha salido",,,S24
,06/Dic/2025,Ryanair,FR3166,Palermo (PMO),09:00,"En hora, Ha salido",,,U35
,06/Dic/2025,Wizz Air Malta,W43938,Chisinau (KIV),09:00,"En hora, Ha salido",,,W43
,06/Dic/2025,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido 10:01",,,S20
,06/Dic/2025,Ryanair,FR2834,Charleroi (CRL),09:15,"En hora, Ha salido",,,R14
,06/Dic/2025,Ryanair,FR133,Berlin (BER),09:20,"En hora, Ha salido",,,U34
,06/Dic/2025,Ryanair,FR2239,Marrakech (RAK),09:20,"En hora, Ha salido",,B738,Y58
,06/Dic/2025,Ryanair,FR3028,Ibiza (IBZ),09:20,"En hora, Ha salido",,,R11
,06/Dic/2025,Wizz Air,W61914,Vilnius (VNO),09:20,"En hora, Ha salido",,,S21
,06/Dic/2025,Ryanair,FR2889,Palma de Mallorca (PMI),09:25,"En hora, Ha salido",189.0,Boeing 737-800,U37
,06/Dic/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",,,S23
,06/Dic/2025,Wizz Air,W62376,Budapest (BUD),09:25,"En hora, Ha salido",,,S22
,06/Dic/2025,BUZZ,RR3049,Krakow (KRK),09:30,"Retrasado, Ha salido 10:10",,,U32
,06/Dic/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"Retrasado, Ha salido 11:15",,,U31
,06/Dic/2025,Air Serbia,JU581,Belgrade (BEG),09:55,"En hora, Ha salido",,,W45
,06/Dic/2025,Ryanair,FR3143,Milan (BGY),10:00,"En hora, Ha salido",,,R13
,06/Dic/2025,Ryanair,FR6559,Liverpool (LPL),10:00,"En hora, Ha salido",,,W42
,06/Dic/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"En hora, Ha salido",,,U33
,06/Dic/2025,Transavia,HV5132,Amsterdam (AMS),10:05,"En hora, Ha salido",,,R12
,06/Dic/2025,Wizz Air,W61812,Wrocław (WRO),10:10,"En hora, Ha salido",,,S25
,06/Dic/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"En hora, Ha salido",,,U35
,06/Dic/2025,easyJet Europe,EC7656,Lisbon (LIS),10:20,"En hora, Ha salido",,,R10
,06/Dic/2025,Ryanair,FR9171,Stockholm (ARN),10:20,"Retrasado, Ha salido 10:30",,,S22
,06/Dic/2025,Easyjet,U22326,London (LTN),10:20,"En hora, Ha salido",,,M6
,06/Dic/2025,Ryanair,FR3168,Newcastle (NCL),10:25,"En hora, Ha salido",,B738,Y53
,06/Dic/2025,Ryanair,FR9307,Cork (ORK),10:30,"En hora, Ha salido",,,W43
,06/Dic/2025,Lauda Europe,LW12,Vienna (VIE),10:30,"En hora, Ha salido",,,U34
,06/Dic/2025,Easyjet,U28056,London (LGW),10:35,"En hora, Ha salido",,,M1
,06/Dic/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"En hora, Ha salido",,,W46
,06/Dic/2025,SkyUp MT,U5406,Chisinau (KIV),10:50,"Retrasado, Ha salido 12:02",,,Y54
,06/Dic/2025,Easyjet,U22704,Bristol (BRS),10:55,"En hora, Ha salido",,,M3
,06/Dic/2025,Ryanair,FR6394,Dublin (DUB),11:00,"En hora, Ha salido",,,Y59
,06/Dic/2025,Ryanair,FR4597,Porto (OPO),11:20,"Retrasado, Ha salido 12:40",,B38M,U41
,06/Dic/2025,easyJet Europe,EC7193,Leeds Bradford (LBA),11:30,"En hora, Ha salido",,,M6
,06/Dic/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",,,W45
,06/Dic/2025,Ryanair,FR2507,Cologne-Bonn (CGN),11:55,"En hora, Ha salido",,,U37
,06/Dic/2025,Ryanair,FR2896,Palma de Mallorca (PMI),12:00,"En hora, Ha salido",189.0,Boeing 737-800,U33
,06/Dic/2025,Ryanair,FR3108,Luxembourg (LUX),12:05,"En hora, Ha salido",,B738,R13
,06/Dic/2025,easyJet Europe,EC8064,London (LGW),12:10,"En hora, Ha salido",,,M3
,06/Dic/2025,Ryanair,FR8231,London (STN),12:25,"En hora, Ha salido",,B738,W42
,06/Dic/2025,Ryanair,FR3320,Milan (BGY),12:30,"En hora, Ha salido",,,S21
,06/Dic/2025,Ryanair,FR6341,Rome (FCO),12:30,"En hora, Ha salido",,,S23
,06/Dic/2025,Norwegian Air Sweden AOC,D85544,Rovaniemi (RVN),12:45,"En hora, Ha salido",,B738,U37
,06/Dic/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",,A21N,W46
,06/Dic/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",,,U32
,06/Dic/2025,Ryanair,FR483,Malaga (AGP),13:05,"Retrasado, Ha salido 13:27",189.0,Boeing 737-800,U31
,06/Dic/2025,Boliviana de Aviacion,OB775,Santa Cruz (VVI),13:10,"Retrasado, Programado 13:55",,,Y56
,06/Dic/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"En hora, Ha salido",,A21N,S25
,06/Dic/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",13:20,"En hora, Ha salido",,,R9
,06/Dic/2025,Ryanair,FR7808,London (LTN),13:20,"En hora, Ha salido",,B38M,W45
,06/Dic/2025,Ryanair UK,RK6597,Manchester (MAN),13:25,"En hora, Ha salido",,B738,Y53
,06/Dic/2025,Ryanair,FR2098,Bologna (BLQ),13:30,"En hora, Ha salido",,B738,S20
,06/Dic/2025,Air Arabia Maroc,3O378,Tanger (TNG),13:35,"En hora, Ha salido",,A320,Y54
,06/Dic/2025,easyJet Europe,EC7153,Milan (MXP),13:35,"En hora, Ha salido",,,R15
,06/Dic/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),14:00,"En hora, Ha salido",,,U33
,06/Dic/2025,Ryanair,FR8631,Tanger (TNG),14:00,"En hora, Programado",,B738,Y57
,06/Dic/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",,,S21
,06/Dic/2025,Ryanair,FR58,Napoli (NAP),14:15,"En hora, Programado",,,U35
,06/Dic/2025,Kuwait Airways,KU136,Kuwait City (KWI),14:25,"En hora, Programado",,,W44
,06/Dic/2025,Ryanair,FR3070,Palma De Mallorca (PMI),14:40,En hora,189.0,Boeing 737-800,S
,06/Dic/2025,Ryanair,FR774,Torino (TRN),14:45,"En hora, Programado",,,S22
,06/Dic/2025,Ryanair,FR3121,Beauvais (BVA),14:50,"En hora, Programado",,,U37
,06/Dic/2025,Turkish Airlines,TK608,Ankara (ESB),14:50,"En hora, Programado",,,W46
,06/Dic/2025,Ryanair,FR6300,Sofia (SOF),14:55,"En hora, Programado",,,R14
,06/Dic/2025,Ryanair,FR3189,Fes (FEZ),15:30,"Retrasado, Ha salido 15:40",,B738,W42
,06/Dic/2025,Ryanair,FR3807,Charleroi (CRL),16:05,"En hora, Ha salido",,,U32
,06/Dic/2025,BUZZ,RR8384,Budapest (BUD),16:10,"En hora, Ha salido",,,R13
,06/Dic/2025,Ryanair,FR7543,Manchester (MAN),16:20,"En hora, Ha salido",,,W45
,06/Dic/2025,Ryanair,FR3146,Oujda (OUD),16:45,"Retrasado, Ha salido 16:55",,,W50
,06/Dic/2025,Wizz Air Malta,W46728,Venice (VCE),16:45,"En hora, Ha salido",,,S23
,06/Dic/2025,Ryanair,FR269,Milan (MXP),16:50,"En hora, Ha salido",,,U31
,06/Dic/2025,Ryanair,FR2406,Sevilla (SVQ),17:00,"Retrasado, Ha salido 17:18",197.0,,U34
,06/Dic/2025,Ryanair,FR9015,London (STN),17:00,"Retrasado, Ha salido 17:13",,,Y59
,06/Dic/2025,Ryanair,FR5752,Valletta (MLA),17:10,"En hora, Ha salido",,B38M,U33
,06/Dic/2025,Ryanair,FR6874,Dublin (DUB),17:40,"En hora, Ha salido",,,W42
,06/Dic/2025,Wizz Air Malta,W43180,Bucharest (OTP),17:40,"En hora, Ha salido",,,S24
,06/Dic/2025,Ryanair,FR2233,Al Aaroui (NDR),17:50,"En hora, Ha salido",,,Y53
,06/Dic/2025,Ryanair,FR2925,Brussels (BRU),17:50,"En hora, Ha salido",,,U32
,06/Dic/2025,easyJet Europe,EC8066,London (LGW),17:55,"En hora, Ha salido",,,M6
,06/Dic/2025,Ryanair,FR6353,Milan (BGY),17:55,"En hora, Ha salido",,B38M,S25
,06/Dic/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),18:00,"Retrasado, Ha salido 18:25",,B738,Y59
,06/Dic/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:00,"En hora, Ha salido",,,R11
,06/Dic/2025,Ryanair,FR878,Venice (VCE),18:15,"En hora, Ha salido",,,S22
,06/Dic/2025,Transavia,HV5134,Amsterdam (AMS),18:15,"En hora, Ha salido",,,U35
,06/Dic/2025,Ryanair,FR3035,Krakow (KRK),18:20,"En hora, Ha salido",,,S20
,06/Dic/2025,Ryanair,FR3792,Birmingham (BHX),18:55,"En hora, Ha salido",,,Y57
,06/Dic/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",,,U33
,06/Dic/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",,,S23
,06/Dic/2025,Ryanair,FR9045,London (STN),19:05,"En hora, Ha salido",,,W42
,06/Dic/2025,Ryanair,FR5270,Manchester (MAN),19:20,"En hora, Ha salido",,,W45
,06/Dic/2025,Volotea,V72327,Strasbourg (SXB),19:20,"Retrasado, Ha salido 19:43",,,R13
,06/Dic/2025,Transavia,TO4757,Paris (ORY),19:25,"Retrasado, Ha salido 19:37",,A20N,R14
,06/Dic/2025,Ryanair,FR149,Berlin (BER),19:35,"Retrasado, Ha salido 19:59",,,U32
,06/Dic/2025,Wizz Air,W64406,Sofia (SOF),19:35,"En hora, Ha salido",,A21N,U34
,06/Dic/2025,Air Baltic,BT878,Tallinn (TLL),19:40,"En hora, Ha salido",,,S20
,06/Dic/2025,Ryanair,FR3078,Lisbon (LIS),19:55,"En hora, Ha salido",,,S24
,06/Dic/2025,Volotea,V71415,Verona (VRN),19:55,"En hora, Ha salido",,,U31
,06/Dic/2025,Lauda Europe,LW7351,Vienna (VIE),20:05,"En hora, Ha salido",,,U35
,06/Dic/2025,easyJet Europe,EC1380,Geneva (GVA),20:10,"En hora, Ha salido",,,R11
,06/Dic/2025,Ryanair,FR867,Venice (VCE),20:20,"En hora, Ha salido",,,U33
,06/Dic/2025,Ryanair,FR9581,Sevilla (SVQ),20:25,"En hora, Ha salido",189.0,,R12
,06/Dic/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"En hora, Ha salido",,,W43
,06/Dic/2025,Ryanair,FR3182,Malaga (AGP),20:45,"Retrasado, Ha salido 21:02",189.0,,U36
,06/Dic/2025,Ryanair,FR3928,Trieste (TRS),20:45,"En hora, Ha salido",,,R13
,06/Dic/2025,Transavia,TO4759,Paris (ORY),20:45,"Retrasado, Ha salido 21:31",,,S22
,06/Dic/2025,Wizz Air,W62378,Budapest (BUD),20:45,"En hora, Ha salido",,,S23
,06/Dic/2025,Ryanair,FR4585,Porto (OPO),20:50,"Retrasado, Ha salido 21:12",,,U34
,06/Dic/2025,Ryanair,FR6267,Edinburgh (EDI),20:55,"En hora, Ha salido",,,W45
,06/Dic/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"Retrasado, Programado 22:50",,,S23
,06/Dic/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",,,S25
,06/Dic/2025,Ryanair,FR5220,Bologna (BLQ),21:30,"En hora, Ha salido",,,U35
,06/Dic/2025,BUZZ,RR3039,Prague (PRG),21:35,"Retrasado, Ha salido 21:52",,,S24
,06/Dic/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido 21:45",,,S20
,06/Dic/2025,Ryanair,FR3800,Birmingham (BHX),21:55,"En hora, Ha salido",,,Y58
,06/Dic/2025,Ryanair,FR8574,Rome (FCO),22:10,"En hora, Programado",,,U32
,06/Dic/2025,Wizz Air,W64116,Belgrade (BEG),22:10,"En hora, Ha salido",,,W43
,06/Dic/2025,Air Arabia Maroc,3O642,Tanger (TNG),22:15,"En hora, Ha salido",,,Y55
,07/Dic/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",,,U36
,07/Dic/2025,Ryanair,FR2834,Charleroi (CRL),06:10,"En hora, Ha salido",,,S22
,07/Dic/2025,Ryanair,FR2918,Brussels (BRU),06:25,"Retrasado, Ha salido 08:00",,,U37
,07/Dic/2025,Ryanair,FR4084,Warsaw (WMI),06:25,"En hora, Ha salido",,B738,U34
,07/Dic/2025,Ryanair,FR2239,Marrakech (RAK),06:30,"En hora, Ha salido",,,Y54
,07/Dic/2025,Ryanair,FR2507,Cologne-Bonn (CGN),06:40,"En hora, Ha salido",,,S23
,07/Dic/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",06:50,"En hora, Ha salido",,,R9
,07/Dic/2025,easyJet Europe,EC7191,Glasgow (GLA),07:20,"En hora, Ha salido",,,M6
,07/Dic/2025,easyJet Europe,EC8064,London (LGW),07:20,"En hora, Ha salido",,,M3
,07/Dic/2025,Ryanair,FR6597,Manchester (MAN),07:30,"En hora, Ha salido",,,W43
,07/Dic/2025,Ryanair,FR3108,Luxembourg (LUX),07:35,"En hora, Ha salido",,B738,U41
,07/Dic/2025,Ryanair,FR1165,Sevilla (SVQ),07:50,"En hora, Ha salido",189.0,Boeing 737-800,U33
,07/Dic/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),07:55,"En hora, Ha salido",,B738,R11
,07/Dic/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),08:00,"En hora, Ha salido",,,R12
,07/Dic/2025,easyJet Europe,EC3754,Milan (MXP),08:25,"En hora, Ha salido",,,R9
,07/Dic/2025,Ryanair,FR878,Venice (VCE),08:30,"Retrasado, Ha salido 09:40",,B738,U35
,07/Dic/2025,easyJet Europe,EC1376,Geneva (GVA),08:35,"En hora, Ha salido",,,R13
,07/Dic/2025,Volotea,V73735,Murcia (RMU),08:40,"En hora, Ha salido",180.0,Airbus A320,R14
,07/Dic/2025,BUZZ,RR1786,Vilnius (VNO),09:00,"En hora, Ha salido",,,S25
,07/Dic/2025,Ryanair,FR3028,Ibiza (IBZ),09:05,"En hora, Ha salido",,,S24
,07/Dic/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",,,U31
,07/Dic/2025,BUZZ,RR3193,Riga (RIX),09:10,"En hora, Ha salido",,,S20
,07/Dic/2025,Eurowings,EW7521,Hamburg (HAM),09:25,"En hora, Ha salido",,,U32
,07/Dic/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",,,U33
,07/Dic/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",,,W45
