,fecha_scrapeo,Num_flight,Name_Destiny,Time_flight,flight_capacity,Type_f,week_day,day_time,festivo,Visper_fest,OCC,Name_company,Airline_Type
429,2025-11-24,FR3028,ibiza,07:35:00,189,NAC,Lunes,Mañana,0,0,0.84,Grupo Ryanair,Low_Cost
430,2025-11-24,FR1342,palma de mallorca,07:40:00,180,NAC,Lunes,Mañana,0,0,0.62,Grupo Ryanair,Low_Cost
431,2025-11-24,FR1165,sevilla,07:55:00,189,NAC,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
432,2025-11-24,FR58,napoli,08:35:00,197,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
433,2025-11-24,FR575,bologna,08:40:00,189,EU,Lunes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
434,2025-11-24,FR12,vienna,09:00:00,180,EU,Lunes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
435,2025-11-24,FR6078,ouarzazate,09:05:00,189,INT,Lunes,Mañana,0,0,0.48,Grupo Ryanair,Low_Cost
436,2025-11-24,FR2834,charleroi,09:40:00,189,EU,Lunes,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
437,2025-11-24,FR2495,palma de mallorca,09:45:00,189,NAC,Lunes,Mañana,0,0,0.84,Grupo Ryanair,Low_Cost
438,2025-11-24,FR4545,porto,09:50:00,189,EU,Lunes,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
439,2025-11-24,FR6559,liverpool,10:15:00,189,INT,Lunes,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
440,2025-11-24,FR3143,milan,10:20:00,189,EU,Lunes,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
441,2025-11-24,FR7808,london,10:35:00,197,INT,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
442,2025-11-24,FR2239,marrakech,10:45:00,189,INT,Lunes,Mañana,0,0,0.9,Grupo Ryanair,Low_Cost
443,2025-11-24,FR3121,paris,10:45:00,189,EU,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
444,2025-11-24,FR3976,dublin,10:45:00,189,INT,Lunes,Mañana,0,0,0.92,Grupo Ryanair,Low_Cost
445,2025-11-24,FR3039,prague,10:55:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
446,2025-11-24,FR9045,london,11:00:00,189,INT,Lunes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
447,2025-11-24,FR7539,milan,11:30:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
448,2025-11-24,FR1279,copenhagen,11:35:00,189,EU,Lunes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
449,2025-11-24,FR777,venice,11:55:00,197,EU,Lunes,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
450,2025-11-24,FR8217,london,12:00:00,189,INT,Lunes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
451,2025-11-24,FR3129,ibiza,12:35:00,189,NAC,Lunes,Tarde,0,0,0.7,Grupo Ryanair,Low_Cost
452,2025-11-24,FR6973,rome,12:35:00,197,EU,Lunes,Tarde,0,0,0.9,Grupo Ryanair,Low_Cost
453,2025-11-24,FR774,torino,12:40:00,189,EU,Lunes,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
454,2025-11-24,FR3108,luxembourg,13:00:00,197,EU,Lunes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
455,2025-11-24,FR8631,tanger,13:20:00,189,INT,Lunes,Tarde,0,0,0.91,Grupo Ryanair,Low_Cost
456,2025-11-24,FR4585,porto,13:40:00,189,EU,Lunes,Tarde,0,0,0.86,Grupo Ryanair,Low_Cost
457,2025-11-24,FR3189,fes,13:50:00,189,INT,Lunes,Tarde,0,0,0.77,Grupo Ryanair,Low_Cost
458,2025-11-24,FR3792,birmingham,13:55:00,189,INT,Lunes,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
459,2025-11-24,FR2889,palma de mallorca,14:05:00,189,NAC,Lunes,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
460,2025-11-24,FR3146,oujda,15:10:00,189,INT,Lunes,Tarde,0,0,0.76,Grupo Ryanair,Low_Cost
461,2025-11-24,FR1681,frankfurt-hahn,15:35:00,189,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
462,2025-11-24,FR867,venice,16:05:00,189,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
463,2025-11-24,FR9811,london,16:05:00,189,INT,Lunes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
464,2025-11-24,FR2507,cologne-bonn,16:45:00,197,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
465,2025-11-24,FR5718,bratislava,16:50:00,189,EU,Lunes,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
466,2025-11-24,FR6305,milan,16:50:00,189,EU,Lunes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
467,2025-11-24,FR6874,dublin,16:55:00,189,INT,Lunes,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
468,2025-11-24,FR5270,manchester,17:05:00,189,INT,Lunes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
469,2025-11-24,FR6300,sofia,17:05:00,189,EU,Lunes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
470,2025-11-24,FR1786,vilnius,17:30:00,197,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
471,2025-11-24,FR2922,brussels,17:30:00,189,EU,Lunes,Tarde,0,0,0.95,Grupo Ryanair,Low_Cost
472,2025-11-24,FR333,gdansk,17:55:00,189,EU,Lunes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
473,2025-11-24,FR269,milan,18:00:00,189,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
474,2025-11-24,FR3320,milan,18:30:00,197,EU,Lunes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
475,2025-11-24,FR3174,ibiza,18:45:00,189,NAC,Lunes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
476,2025-11-24,FR3185,rabat,19:05:00,189,INT,Lunes,Tarde,0,0,0.89,Grupo Ryanair,Low_Cost
477,2025-11-24,FR9307,cork,19:15:00,189,INT,Lunes,Tarde,0,0,0.9,Grupo Ryanair,Low_Cost
478,2025-11-24,FR8231,london,19:25:00,189,INT,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
479,2025-11-24,FR2896,palma de mallorca,19:40:00,180,NAC,Lunes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
480,2025-11-24,FR133,berlin,19:45:00,189,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
481,2025-11-24,FR7351,vienna,19:45:00,180,EU,Lunes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
482,2025-11-24,FR3080,malaga,20:00:00,189,NAC,Lunes,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
483,2025-11-24,FR3807,charleroi,20:05:00,197,EU,Lunes,Noche,0,0,0.93,Grupo Ryanair,Low_Cost
484,2025-11-24,FR6341,rome,20:10:00,189,EU,Lunes,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
485,2025-11-24,FR6597,manchester,20:10:00,189,INT,Lunes,Noche,0,0,1.0,Grupo Ryanair,Low_Cost
486,2025-11-24,FR5710,napoli,20:40:00,189,EU,Lunes,Noche,0,0,1.0,Grupo Ryanair,Low_Cost
487,2025-11-24,FR8394,budapest,20:40:00,197,EU,Lunes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
488,2025-11-24,FR2098,bologna,20:50:00,189,EU,Lunes,Noche,0,0,0.94,Grupo Ryanair,Low_Cost
489,2025-11-24,FR3928,trieste,20:50:00,189,EU,Lunes,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
490,2025-11-24,FR878,venice,20:55:00,189,EU,Lunes,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
491,2025-11-24,FR6275,edinburgh,21:05:00,197,INT,Lunes,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
492,2025-11-24,FR6920,dublin,21:10:00,189,INT,Lunes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
493,2025-11-24,FR2402,sevilla,21:30:00,189,NAC,Lunes,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
494,2025-11-24,FR4084,warsaw,21:30:00,189,EU,Lunes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
495,2025-11-24,FR3168,newcastle,21:45:00,189,INT,Lunes,Noche,0,0,0.9,Grupo Ryanair,Low_Cost
496,2025-11-24,FR4587,porto,21:45:00,197,EU,Lunes,Noche,0,0,0.8,Grupo Ryanair,Low_Cost
497,2025-11-24,FR1527,valletta,21:50:00,197,EU,Lunes,Noche,0,0,0.92,Grupo Ryanair,Low_Cost
498,2025-11-24,FR2250,marrakech,21:50:00,189,INT,Lunes,Noche,0,0,0.39,Grupo Ryanair,Low_Cost
499,2025-11-24,FR8574,rome,22:20:00,189,EU,Lunes,Noche,0,0,0.87,Grupo Ryanair,Low_Cost
500,2025-11-25,FR3189,fes,06:15:00,189,INT,Martes,Mañana,0,0,0.44,Grupo Ryanair,Low_Cost
501,2025-11-25,FR2507,cologne-bonn,06:20:00,189,EU,Martes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
502,2025-11-25,FR4545,porto,06:35:00,189,EU,Martes,Mañana,0,0,0.7,Grupo Ryanair,Low_Cost
503,2025-11-25,FR3166,palermo,07:35:00,189,EU,Martes,Mañana,0,0,0.94,Grupo Ryanair,Low_Cost
504,2025-11-25,FR5718,bratislava,07:35:00,189,EU,Martes,Mañana,0,0,0.8,Grupo Ryanair,Low_Cost
505,2025-11-25,FR3193,riga,07:55:00,189,EU,Martes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
506,2025-11-25,FR133,berlin,08:50:00,189,EU,Martes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
507,2025-11-25,FR3035,krakow,09:10:00,189,EU,Martes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
508,2025-11-25,FR3807,charleroi,09:10:00,197,EU,Martes,Mañana,0,0,0.89,Grupo Ryanair,Low_Cost
509,2025-11-25,FR12,vienna,10:15:00,180,EU,Martes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
510,2025-11-25,FR1279,copenhagen,10:25:00,197,EU,Martes,Mañana,0,0,0.89,Grupo Ryanair,Low_Cost
511,2025-11-25,FR5270,manchester,10:30:00,197,INT,Martes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
512,2025-11-25,FR58,napoli,11:40:00,189,EU,Martes,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
513,2025-11-25,FR3108,luxembourg,12:15:00,189,EU,Martes,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
514,2025-11-25,FR8384,budapest,12:35:00,197,EU,Martes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
515,2025-11-25,FR6267,edinburgh,12:55:00,189,INT,Martes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
516,2025-11-25,FR2239,marrakech,14:00:00,189,INT,Martes,Tarde,0,0,0.86,Grupo Ryanair,Low_Cost
517,2025-11-25,FR3076,stockholm,14:05:00,189,EU,Martes,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
518,2025-11-25,FR3792,birmingham,16:20:00,197,INT,Martes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
519,2025-11-25,FR846,milan,16:55:00,189,EU,Martes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
520,2025-11-25,FR1165,sevilla,17:05:00,197,NAC,Martes,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
521,2025-11-25,FR575,bologna,17:25:00,197,EU,Martes,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
522,2025-11-25,FR3180,rome,18:00:00,189,EU,Martes,Tarde,0,0,0.9,Grupo Ryanair,Low_Cost
523,2025-11-25,FR6300,sofia,18:15:00,197,EU,Martes,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
524,2025-11-25,FR777,venice,18:40:00,189,EU,Martes,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
525,2025-11-25,FR2834,charleroi,18:45:00,197,EU,Martes,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
526,2025-11-25,FR9015,london,19:25:00,189,INT,Martes,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
527,2025-11-25,FR4084,warsaw,20:15:00,189,EU,Martes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
528,2025-11-25,FR6394,dublin,21:15:00,197,INT,Martes,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
529,2025-11-25,FR4585,porto,22:00:00,197,EU,Martes,Noche,0,0,0.8,Grupo Ryanair,Low_Cost
530,2025-11-26,FR2918,brussels,06:05:00,189,EU,Miércoles,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
531,2025-11-26,FR3185,rabat,06:05:00,189,INT,Miércoles,Mañana,0,0,0.73,Grupo Ryanair,Low_Cost
532,2025-11-26,FR9406,fes,06:05:00,189,INT,Miércoles,Mañana,0,0,0.44,Grupo Ryanair,Low_Cost
533,2025-11-26,FR483,malaga,06:15:00,189,NAC,Miércoles,Mañana,0,0,0.63,Grupo Ryanair,Low_Cost
534,2025-11-26,FR2239,marrakech,06:35:00,189,INT,Miércoles,Mañana,0,0,0.88,Grupo Ryanair,Low_Cost
535,2025-11-26,FR3028,ibiza,06:45:00,189,NAC,Miércoles,Mañana,0,0,0.2,Grupo Ryanair,Low_Cost
536,2025-11-26,FR3108,luxembourg,06:50:00,197,EU,Miércoles,Mañana,0,0,0.76,Grupo Ryanair,Low_Cost
537,2025-11-26,FR8384,budapest,09:30:00,189,EU,Miércoles,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
538,2025-11-26,FR4545,porto,09:45:00,189,EU,Miércoles,Mañana,0,0,0.82,Grupo Ryanair,Low_Cost
539,2025-11-26,FR3049,krakow,09:55:00,197,EU,Miércoles,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
540,2025-11-26,FR3078,lisbon,10:15:00,189,EU,Miércoles,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
541,2025-11-26,FR3039,prague,10:20:00,189,EU,Miércoles,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
542,2025-11-26,FR6267,edinburgh,10:45:00,197,INT,Miércoles,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
543,2025-11-26,FR2507,cologne-bonn,11:00:00,197,EU,Miércoles,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
544,2025-11-26,FR575,bologna,11:40:00,189,EU,Miércoles,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
545,2025-11-26,FR9925,frankfurt-hahn,12:35:00,189,EU,Miércoles,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
546,2025-11-26,FR6597,manchester,13:00:00,197,INT,Miércoles,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
547,2025-11-26,FR3792,birmingham,13:10:00,189,INT,Miércoles,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
548,2025-11-26,FR777,venice,15:10:00,197,EU,Miércoles,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
549,2025-11-26,FR12,vienna,15:15:00,197,EU,Miércoles,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
550,2025-11-26,FR3035,krakow,16:15:00,197,EU,Miércoles,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
551,2025-11-26,FR3928,trieste,16:50:00,189,EU,Miércoles,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
552,2025-11-26,FR5718,bratislava,16:50:00,189,EU,Miércoles,Tarde,0,0,0.91,Grupo Ryanair,Low_Cost
553,2025-11-26,FR4585,porto,17:30:00,189,EU,Miércoles,Tarde,0,0,0.87,Grupo Ryanair,Low_Cost
554,2025-11-26,FR3180,rome,18:00:00,189,EU,Miércoles,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
555,2025-11-26,FR8231,london,19:00:00,189,INT,Miércoles,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
556,2025-11-26,FR1165,sevilla,19:10:00,189,NAC,Miércoles,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
557,2025-11-26,FR9334,marrakech,19:10:00,189,INT,Miércoles,Tarde,0,0,0.89,Grupo Ryanair,Low_Cost
558,2025-11-26,FR1342,palma de mallorca,19:15:00,189,NAC,Miércoles,Tarde,0,0,0.79,Grupo Ryanair,Low_Cost
559,2025-11-26,FR133,berlin,19:35:00,197,EU,Miércoles,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
560,2025-11-26,FR3143,milan,19:55:00,189,EU,Miércoles,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
561,2025-11-26,FR58,napoli,20:10:00,189,EU,Miércoles,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
562,2025-11-26,FR5246,vilnius,20:10:00,197,EU,Miércoles,Noche,0,0,0.98,Grupo Ryanair,Low_Cost
563,2025-11-26,FR6394,dublin,22:05:00,189,INT,Miércoles,Noche,0,0,0.99,Grupo Ryanair,Low_Cost
564,2025-11-27,FR8215,london,06:00:00,189,INT,Jueves,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
565,2025-11-27,FR2918,brussels,06:05:00,189,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
566,2025-11-27,FR3976,dublin,06:15:00,197,INT,Jueves,Mañana,0,0,0.9,Grupo Ryanair,Low_Cost
567,2025-11-27,FR3049,krakow,06:40:00,197,EU,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
568,2025-11-27,FR3028,ibiza,06:45:00,189,NAC,Jueves,Mañana,0,0,0.12,Grupo Ryanair,Low_Cost
569,2025-11-27,FR2495,palma de mallorca,07:20:00,180,NAC,Jueves,Mañana,0,0,0.19,Grupo Ryanair,Low_Cost
570,2025-11-27,FR133,berlin,07:25:00,189,EU,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
571,2025-11-27,FR2507,cologne-bonn,07:45:00,197,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
572,2025-11-27,FR575,bologna,08:05:00,189,EU,Jueves,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
573,2025-11-27,FR774,torino,08:05:00,189,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
574,2025-11-27,FR3928,trieste,08:40:00,189,EU,Jueves,Mañana,0,0,0.76,Grupo Ryanair,Low_Cost
575,2025-11-27,FR6973,rome,08:40:00,189,EU,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
576,2025-11-27,FR5710,napoli,09:05:00,189,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
577,2025-11-27,FR12,vienna,09:10:00,180,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
578,2025-11-27,FR3320,milan,09:30:00,189,EU,Jueves,Mañana,0,0,0.71,Grupo Ryanair,Low_Cost
579,2025-11-27,FR1279,copenhagen,10:00:00,197,EU,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
580,2025-11-27,FR1165,sevilla,10:20:00,189,NAC,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
581,2025-11-27,FR3121,paris,10:25:00,189,EU,Jueves,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
582,2025-11-27,FR8384,budapest,10:25:00,189,EU,Jueves,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
583,2025-11-27,FR3792,birmingham,11:00:00,189,INT,Jueves,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
584,2025-11-27,FR4545,porto,11:00:00,197,EU,Jueves,Mañana,0,0,0.82,Grupo Ryanair,Low_Cost
585,2025-11-27,FR3076,stockholm,11:10:00,189,EU,Jueves,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
586,2025-11-27,FR483,malaga,11:10:00,189,NAC,Jueves,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
587,2025-11-27,FR6597,manchester,11:20:00,189,INT,Jueves,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
588,2025-11-27,FR2239,marrakech,12:30:00,189,INT,Jueves,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
589,2025-11-27,FR3160,bristol,12:45:00,189,INT,Jueves,Tarde,0,0,0.8,Grupo Ryanair,Low_Cost
590,2025-11-27,FR1681,frankfurt-hahn,13:00:00,189,EU,Jueves,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
591,2025-11-27,FR3039,prague,13:30:00,197,EU,Jueves,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
592,2025-11-27,FR269,milan,13:40:00,189,EU,Jueves,Tarde,0,0,0.98,Grupo Ryanair,Low_Cost
593,2025-11-27,FR6267,edinburgh,13:45:00,197,INT,Jueves,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
594,2025-11-27,FR846,milan,13:45:00,197,EU,Jueves,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
595,2025-11-27,FR2233,al aaroui,14:00:00,189,INT,Jueves,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
596,2025-11-27,FR3189,fes,15:00:00,189,INT,Jueves,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
597,2025-11-27,FR149,berlin,15:40:00,189,EU,Jueves,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
598,2025-11-27,FR2922,brussels,16:05:00,189,EU,Jueves,Tarde,0,0,1.0,Grupo Ryanair,Low_Cost
599,2025-11-27,FR9045,london,16:30:00,197,INT,Jueves,Tarde,0,0,0.92,Grupo Ryanair,Low_Cost
600,2025-11-27,FR9913,tallinn,16:30:00,197,EU,Jueves,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
601,2025-11-27,FR4585,porto,16:35:00,197,EU,Jueves,Tarde,0,0,0.84,Grupo Ryanair,Low_Cost
602,2025-11-27,FR2098,bologna,17:15:00,189,EU,Jueves,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
603,2025-11-27,FR8394,budapest,17:30:00,189,EU,Jueves,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
604,2025-11-27,FR6300,sofia,17:45:00,189,EU,Jueves,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
605,2025-11-27,FR5718,bratislava,18:00:00,189,EU,Jueves,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
606,2025-11-27,FR6341,rome,18:00:00,189,EU,Jueves,Tarde,0,0,0.97,Grupo Ryanair,Low_Cost
607,2025-11-27,FR3078,lisbon,18:30:00,189,EU,Jueves,Tarde,0,0,0.99,Grupo Ryanair,Low_Cost
608,2025-11-27,FR6394,dublin,18:30:00,197,INT,Jueves,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
609,2025-11-27,FR3800,birmingham,18:45:00,189,INT,Jueves,Tarde,0,0,0.93,Grupo Ryanair,Low_Cost
610,2025-11-27,FR3193,riga,19:05:00,189,EU,Jueves,Tarde,0,0,0.72,Grupo Ryanair,Low_Cost
611,2025-11-27,FR1342,palma de mallorca,19:25:00,189,NAC,Jueves,Tarde,0,0,0.96,Grupo Ryanair,Low_Cost
612,2025-11-27,FR8217,london,19:25:00,189,INT,Jueves,Tarde,0,0,0.94,Grupo Ryanair,Low_Cost
613,2025-11-27,FR8598,reggio calabria,19:45:00,189,EU,Jueves,Tarde,0,0,0.51,Grupo Ryanair,Low_Cost
614,2025-11-27,FR8631,tanger,19:55:00,189,INT,Jueves,Tarde,0,0,0.9,Grupo Ryanair,Low_Cost
615,2025-11-27,FR3143,milan,20:25:00,197,EU,Jueves,Noche,0,0,0.52,Grupo Ryanair,Low_Cost
616,2025-11-27,FR4587,porto,20:45:00,197,EU,Jueves,Noche,0,0,0.89,Grupo Ryanair,Low_Cost
617,2025-11-27,FR333,gdansk,21:00:00,189,EU,Jueves,Noche,0,0,0.96,Grupo Ryanair,Low_Cost
618,2025-11-27,FR1527,valletta,21:20:00,189,EU,Jueves,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
619,2025-11-27,FR3035,krakow,21:30:00,197,EU,Jueves,Noche,0,0,0.97,Grupo Ryanair,Low_Cost
620,2025-11-27,FR4084,warsaw,21:30:00,189,EU,Jueves,Noche,0,0,0.95,Grupo Ryanair,Low_Cost
621,2025-11-28,FR8183,bologna,06:10:00,189,EU,Viernes,Mañana,0,0,0.87,Grupo Ryanair,Low_Cost
622,2025-11-28,FR8231,london,06:10:00,189,INT,Viernes,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
623,2025-11-28,FR777,venice,06:20:00,197,EU,Viernes,Mañana,0,0,0.85,Grupo Ryanair,Low_Cost
624,2025-11-28,FR846,milan,06:25:00,189,EU,Viernes,Mañana,0,0,0.8,Grupo Ryanair,Low_Cost
625,2025-11-28,FR133,berlin,06:35:00,189,EU,Viernes,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
626,2025-11-28,FR4545,porto,06:45:00,189,EU,Viernes,Mañana,0,0,0.83,Grupo Ryanair,Low_Cost
627,2025-11-28,FR2889,palma de mallorca,07:40:00,180,NAC,Viernes,Mañana,0,0,0.41,Grupo Ryanair,Low_Cost
628,2025-11-28,FR3976,dublin,08:00:00,197,INT,Viernes,Mañana,0,0,0.88,Grupo Ryanair,Low_Cost
629,2025-11-28,FR3185,rabat,08:10:00,189,INT,Viernes,Mañana,0,0,0.88,Grupo Ryanair,Low_Cost
630,2025-11-28,FR6973,rome,08:15:00,197,EU,Viernes,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
631,2025-11-28,FR5752,valletta,08:40:00,197,EU,Viernes,Mañana,0,0,0.95,Grupo Ryanair,Low_Cost
632,2025-11-28,FR1165,sevilla,09:00:00,189,NAC,Viernes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
633,2025-11-28,FR2834,charleroi,09:15:00,189,EU,Viernes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
634,2025-11-28,FR12,vienna,09:25:00,180,EU,Viernes,Mañana,0,0,0.98,Grupo Ryanair,Low_Cost
635,2025-11-28,FR3028,ibiza,09:40:00,197,NAC,Viernes,Mañana,0,0,0.55,Grupo Ryanair,Low_Cost
636,2025-11-28,FR3320,milan,09:45:00,189,EU,Viernes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
637,2025-11-28,FR9015,london,10:00:00,189,INT,Viernes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
638,2025-11-28,FR6920,dublin,10:05:00,189,INT,Viernes,Mañana,0,0,1.0,Grupo Ryanair,Low_Cost
639,2025-11-28,FR2239,marrakech,10:20:00,189,INT,Viernes,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
640,2025-11-28,FR6267,edinburgh,10:30:00,189,INT,Viernes,Mañana,0,0,0.97,Grupo Ryanair,Low_Cost
641,2025-11-28,FR5270,manchester,10:55:00,197,INT,Viernes,Mañana,0,0,0.86,Grupo Ryanair,Low_Cost
642,2025-11-28,FR8384,budapest,11:00:00,189,EU,Viernes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
643,2025-11-28,FR3166,palermo,11:10:00,189,EU,Viernes,Mañana,0,0,0.99,Grupo Ryanair,Low_Cost
644,2025-11-28,FR3121,paris,11:35:00,197,EU,Viernes,Mañana,0,0,0.96,Grupo Ryanair,Low_Cost
645,2025-11-28,FR2896,palma de mallorca,11:35:00,180,NAC,Viernes,Mañana,0,0,0.93,Grupo Ryanair,Low_Cost
