,fecha_scrapeo,Num_flight,Name_Destiny,Time_flight,flight_capacity,Type_f,week_day,day_time,OCC,OCC_pred
609,2025-11-27,FR3800,birmingham,18:45:00,189,INT,Jueves,Tarde,0.93,0.96
610,2025-11-27,FR3193,riga,19:05:00,189,EU,Jueves,Tarde,0.72,0.94
611,2025-11-27,FR1342,palma de mallorca,19:25:00,189,NAC,Jueves,Tarde,0.96,0.91
612,2025-11-27,FR8217,london,19:25:00,189,INT,Jueves,Tarde,0.94,0.94
613,2025-11-27,FR8598,reggio calabria,19:45:00,189,EU,Jueves,Tarde,0.51,0.82
614,2025-11-27,FR8631,tanger,19:55:00,189,INT,Jueves,Tarde,0.9,0.94
615,2025-11-27,FR3143,milan,20:25:00,197,EU,Jueves,Noche,0.52,0.95
616,2025-11-27,FR4587,porto,20:45:00,197,EU,Jueves,Noche,0.89,0.9
617,2025-11-27,FR333,gdansk,21:00:00,189,EU,Jueves,Noche,0.96,0.98
618,2025-11-27,FR1527,valletta,21:20:00,189,EU,Jueves,Noche,0.97,0.94
619,2025-11-27,FR3035,krakow,21:30:00,197,EU,Jueves,Noche,0.97,0.98
620,2025-11-27,FR4084,warsaw,21:30:00,189,EU,Jueves,Noche,0.95,0.98
621,2025-11-28,FR8183,bologna,06:10:00,189,EU,Viernes,Mañana,0.87,0.96
622,2025-11-28,FR8231,london,06:10:00,189,INT,Viernes,Mañana,0.95,0.92
623,2025-11-28,FR777,venice,06:20:00,197,EU,Viernes,Mañana,0.85,0.96
624,2025-11-28,FR846,milan,06:25:00,189,EU,Viernes,Mañana,0.8,0.95
625,2025-11-28,FR133,berlin,06:35:00,189,EU,Viernes,Mañana,0.97,0.98
626,2025-11-28,FR4545,porto,06:45:00,189,EU,Viernes,Mañana,0.83,0.81
627,2025-11-28,FR2889,palma de mallorca,07:40:00,180,NAC,Viernes,Mañana,0.41,0.64
628,2025-11-28,FR3976,dublin,08:00:00,197,INT,Viernes,Mañana,0.88,0.95
629,2025-11-28,FR3185,rabat,08:10:00,189,INT,Viernes,Mañana,0.88,0.82
630,2025-11-28,FR6973,rome,08:15:00,197,EU,Viernes,Mañana,0.93,0.95
631,2025-11-28,FR5752,valletta,08:40:00,197,EU,Viernes,Mañana,0.95,0.94
632,2025-11-28,FR1165,sevilla,09:00:00,189,NAC,Viernes,Mañana,0.99,0.96
633,2025-11-28,FR2834,charleroi,09:15:00,189,EU,Viernes,Mañana,1.0,0.95
634,2025-11-28,FR12,vienna,09:25:00,180,EU,Viernes,Mañana,0.98,0.98
635,2025-11-28,FR3028,ibiza,09:40:00,197,NAC,Viernes,Mañana,0.55,0.62
636,2025-11-28,FR3320,milan,09:45:00,189,EU,Viernes,Mañana,1.0,0.95
637,2025-11-28,FR9015,london,10:00:00,189,INT,Viernes,Mañana,0.99,0.94
638,2025-11-28,FR6920,dublin,10:05:00,189,INT,Viernes,Mañana,1.0,0.95
639,2025-11-28,FR2239,marrakech,10:20:00,189,INT,Viernes,Mañana,0.96,0.92
640,2025-11-28,FR6267,edinburgh,10:30:00,189,INT,Viernes,Mañana,0.97,0.98
641,2025-11-28,FR5270,manchester,10:55:00,197,INT,Viernes,Mañana,0.86,0.96
642,2025-11-28,FR8384,budapest,11:00:00,189,EU,Viernes,Mañana,0.99,0.98
643,2025-11-28,FR3166,palermo,11:10:00,189,EU,Viernes,Mañana,0.99,0.97
644,2025-11-28,FR3121,paris,11:35:00,197,EU,Viernes,Mañana,0.96,0.98
645,2025-11-28,FR2896,palma de mallorca,11:35:00,180,NAC,Viernes,Mañana,0.93,0.92
646,2025-11-28,FR3049,krakow,11:45:00,189,EU,Viernes,Mañana,0.99,0.98
647,2025-11-28,FR774,torino,11:55:00,189,EU,Viernes,Mañana,0.94,0.97
648,2025-11-28,FR4585,porto,12:15:00,197,EU,Viernes,Tarde,0.95,0.92
649,2025-11-28,FR575,bologna,12:45:00,197,EU,Viernes,Tarde,0.97,0.97
650,2025-11-28,FR58,napoli,12:45:00,189,EU,Viernes,Tarde,0.96,0.98
651,2025-11-28,FR6874,dublin,12:55:00,189,INT,Viernes,Tarde,0.92,0.95
652,2025-11-28,FR6078,ouarzazate,13:50:00,189,INT,Viernes,Tarde,0.87,0.84
653,2025-11-28,FR3180,rome,13:55:00,189,EU,Viernes,Tarde,0.98,0.95
654,2025-11-28,FR7351,vienna,14:20:00,180,EU,Viernes,Tarde,1.0,0.98
655,2025-11-28,FR8215,london,14:35:00,189,INT,Viernes,Tarde,0.92,0.94
656,2025-11-28,FR2507,cologne-bonn,14:55:00,189,EU,Viernes,Tarde,1.0,0.98
657,2025-11-28,FR867,venice,14:55:00,189,EU,Viernes,Tarde,0.95,0.97
658,2025-11-28,FR1342,palma de mallorca,15:00:00,189,NAC,Viernes,Tarde,0.98,0.93
659,2025-11-28,FR5718,bratislava,15:10:00,189,EU,Viernes,Tarde,0.9,0.94
660,2025-11-28,FR483,malaga,15:25:00,197,NAC,Viernes,Tarde,0.95,0.93
661,2025-11-28,FR9045,london,16:05:00,189,INT,Viernes,Tarde,0.94,0.94
662,2025-11-28,FR2925,brussels,16:15:00,189,EU,Viernes,Tarde,0.95,0.95
663,2025-11-28,FR6985,rome,16:15:00,189,EU,Viernes,Tarde,0.99,0.95
664,2025-11-28,FR3129,ibiza,16:45:00,189,NAC,Viernes,Tarde,0.81,0.81
665,2025-11-28,FR878,venice,16:55:00,189,EU,Viernes,Tarde,0.98,0.97
666,2025-11-28,FR4587,porto,17:05:00,197,EU,Viernes,Tarde,0.92,0.93
667,2025-11-28,FR3076,stockholm,17:30:00,197,EU,Viernes,Tarde,1.0,0.98
668,2025-11-28,FR6341,rome,18:00:00,189,EU,Viernes,Tarde,0.97,0.95
669,2025-11-28,FR6353,milan,18:00:00,197,EU,Viernes,Tarde,0.98,0.95
670,2025-11-28,FR2098,bologna,18:35:00,189,EU,Viernes,Tarde,1.0,0.97
671,2025-11-28,FR3189,fes,18:50:00,189,INT,Viernes,Tarde,0.98,0.9
672,2025-11-28,FR149,berlin,19:15:00,197,EU,Viernes,Tarde,0.97,0.98
673,2025-11-28,FR3078,lisbon,19:20:00,189,EU,Viernes,Tarde,0.93,0.98
674,2025-11-28,FR6330,sofia,19:20:00,189,EU,Viernes,Tarde,0.93,0.97
675,2025-11-28,FR2330,al aaroui,19:35:00,189,INT,Viernes,Tarde,0.96,0.93
676,2025-11-28,FR7362,vienna,19:40:00,180,EU,Viernes,Tarde,1.0,0.98
677,2025-11-28,FR6374,paris,19:45:00,189,EU,Viernes,Tarde,1.0,0.98
678,2025-11-28,FR1527,valletta,20:05:00,189,EU,Viernes,Noche,0.97,0.95
679,2025-11-28,FR2402,sevilla,20:10:00,197,NAC,Viernes,Noche,0.99,0.96
680,2025-11-28,FR6275,edinburgh,20:10:00,189,INT,Viernes,Noche,1.0,0.98
681,2025-11-28,FR6305,milan,20:10:00,189,EU,Viernes,Noche,0.98,0.95
682,2025-11-28,FR3792,birmingham,20:25:00,189,INT,Viernes,Noche,0.89,0.96
683,2025-11-28,FR7539,milan,20:35:00,189,EU,Viernes,Noche,1.0,0.95
684,2025-11-28,FR8631,tanger,20:35:00,189,INT,Viernes,Noche,0.94,0.94
685,2025-11-28,FR1786,vilnius,20:35:00,197,EU,Viernes,Noche,0.99,0.98
686,2025-11-28,FR5710,napoli,20:50:00,197,EU,Viernes,Noche,0.99,0.98
687,2025-11-28,FR8394,budapest,21:00:00,189,EU,Viernes,Noche,0.9,0.98
688,2025-11-28,FR3174,ibiza,21:10:00,189,NAC,Viernes,Noche,0.85,0.8
689,2025-11-28,FR6944,warsaw,21:30:00,189,EU,Viernes,Noche,0.93,0.98
690,2025-11-28,FR7808,london,21:35:00,189,INT,Viernes,Noche,0.52,0.91
691,2025-11-28,FR8669,dublin,21:40:00,189,INT,Viernes,Noche,0.98,0.93
692,2025-11-28,FR9811,london,21:40:00,189,INT,Viernes,Noche,0.79,0.9
693,2025-11-28,FR2495,palma de mallorca,21:45:00,189,NAC,Viernes,Noche,0.97,0.92
694,2025-11-28,FR6597,manchester,21:45:00,189,INT,Viernes,Noche,0.95,0.94
695,2025-11-28,FR2250,marrakech,21:55:00,189,INT,Viernes,Noche,0.87,0.89
696,2025-11-28,FR3080,malaga,22:30:00,197,NAC,Viernes,Noche,0.94,0.89
697,2025-11-28,FR9814,london,23:10:00,189,INT,Viernes,Noche,0.24,0.9
698,2025-11-29,FR846,milan,06:00:00,189,EU,Sábado,Mañana,,0.95
699,2025-11-29,FR5718,bratislava,06:10:00,189,EU,Sábado,Mañana,,0.92
700,2025-11-29,FR4545,porto,06:15:00,197,EU,Sábado,Mañana,,0.8
701,2025-11-29,FR1342,palma de mallorca,06:20:00,189,NAC,Sábado,Mañana,,0.63
702,2025-11-29,FR777,venice,06:30:00,189,EU,Sábado,Mañana,,0.96
703,2025-11-29,FR2918,brussels,08:05:00,189,EU,Sábado,Mañana,,0.95
704,2025-11-29,FR3180,rome,08:15:00,189,EU,Sábado,Mañana,,0.95
705,2025-11-29,FR1165,sevilla,08:50:00,197,NAC,Sábado,Mañana,,0.96
706,2025-11-29,FR575,bologna,08:50:00,189,EU,Sábado,Mañana,,0.97
707,2025-11-29,FR3166,palermo,09:00:00,189,EU,Sábado,Mañana,,0.97
708,2025-11-29,FR2834,charleroi,09:15:00,189,EU,Sábado,Mañana,,0.95
709,2025-11-29,FR133,berlin,09:20:00,189,EU,Sábado,Mañana,,0.98
710,2025-11-29,FR2239,marrakech,09:20:00,189,INT,Sábado,Mañana,,0.86
711,2025-11-29,FR3028,ibiza,09:20:00,189,NAC,Sábado,Mañana,,0.57
712,2025-11-29,FR3049,krakow,09:30:00,189,EU,Sábado,Mañana,,0.98
713,2025-11-29,FR6559,liverpool,10:00:00,189,INT,Sábado,Mañana,,0.95
714,2025-11-29,FR9171,stockholm,10:20:00,197,EU,Sábado,Mañana,,0.98
715,2025-11-29,FR3168,newcastle,10:25:00,189,INT,Sábado,Mañana,,0.92
716,2025-11-29,FR9307,cork,10:30:00,197,INT,Sábado,Mañana,,0.92
717,2025-11-29,FR12,vienna,10:30:00,180,EU,Sábado,Mañana,,0.98
718,2025-11-29,FR6394,dublin,11:00:00,197,INT,Sábado,Mañana,,0.95
719,2025-11-29,FR4597,porto,11:20:00,197,EU,Sábado,Mañana,,0.92
720,2025-11-29,FR2507,cologne-bonn,11:55:00,189,EU,Sábado,Mañana,,0.98
721,2025-11-29,FR3108,luxembourg,12:05:00,189,EU,Sábado,Tarde,,0.94
722,2025-11-29,FR8231,london,12:25:00,189,INT,Sábado,Tarde,,0.94
723,2025-11-29,FR483,malaga,13:05:00,189,NAC,Sábado,Tarde,,0.93
724,2025-11-29,FR7808,london,13:20:00,197,INT,Sábado,Tarde,,0.94
725,2025-11-29,FR6597,manchester,13:25:00,189,INT,Sábado,Tarde,,0.96
726,2025-11-29,FR2098,bologna,13:30:00,189,EU,Sábado,Tarde,,0.97
727,2025-11-29,FR1681,frankfurt-hahn,14:00:00,189,EU,Sábado,Tarde,,0.98
728,2025-11-29,FR6920,dublin,14:05:00,189,INT,Sábado,Tarde,,0.95
729,2025-11-29,FR58,napoli,14:15:00,189,EU,Sábado,Tarde,,0.98
730,2025-11-29,FR3070,palma de mallorca,14:40:00,189,NAC,Sábado,Tarde,,0.93
731,2025-11-29,FR774,torino,14:45:00,189,EU,Sábado,Tarde,,0.97
732,2025-11-29,FR3121,paris,14:50:00,189,EU,Sábado,Tarde,,0.98
733,2025-11-29,FR6300,sofia,14:55:00,189,EU,Sábado,Tarde,,0.97
734,2025-11-29,FR3189,fes,15:30:00,189,INT,Sábado,Tarde,,0.9
735,2025-11-29,FR3807,charleroi,16:05:00,197,EU,Sábado,Tarde,,0.95
736,2025-11-29,FR8384,budapest,16:10:00,189,EU,Sábado,Tarde,,0.98
737,2025-11-29,FR7543,manchester,16:20:00,189,INT,Sábado,Tarde,,0.96
738,2025-11-29,FR3146,oujda,16:45:00,189,INT,Sábado,Tarde,,0.83
739,2025-11-29,FR269,milan,16:50:00,189,EU,Sábado,Tarde,,0.95
740,2025-11-29,FR9015,london,17:00:00,197,INT,Sábado,Tarde,,0.94
741,2025-11-29,FR5752,valletta,17:10:00,197,EU,Sábado,Tarde,,0.95
742,2025-11-29,FR6874,dublin,17:40:00,189,INT,Sábado,Tarde,,0.95
743,2025-11-29,FR2233,al aaroui,17:50:00,189,INT,Sábado,Tarde,,0.93
744,2025-11-29,FR2925,brussels,17:50:00,197,EU,Sábado,Tarde,,0.95
745,2025-11-29,FR6353,milan,17:55:00,189,EU,Sábado,Tarde,,0.95
746,2025-11-29,FR878,venice,18:15:00,197,EU,Sábado,Tarde,,0.97
747,2025-11-29,FR3035,krakow,18:20:00,197,EU,Sábado,Tarde,,0.98
748,2025-11-29,FR3792,birmingham,18:55:00,197,INT,Sábado,Tarde,,0.96
749,2025-11-29,FR9045,london,19:05:00,189,INT,Sábado,Tarde,,0.94
750,2025-11-29,FR5270,manchester,19:20:00,189,INT,Sábado,Tarde,,0.96
751,2025-11-29,FR149,berlin,19:35:00,189,EU,Sábado,Tarde,,0.98
752,2025-11-29,FR3078,lisbon,19:55:00,189,EU,Sábado,Tarde,,0.98
753,2025-11-29,FR7351,vienna,20:05:00,180,EU,Sábado,Noche,,0.98
754,2025-11-29,FR867,venice,20:20:00,189,EU,Sábado,Noche,,0.97
755,2025-11-29,FR9581,sevilla,20:25:00,189,NAC,Sábado,Noche,,0.96
756,2025-11-29,FR3182,malaga,20:45:00,189,NAC,Sábado,Noche,,0.92
757,2025-11-29,FR3928,trieste,20:45:00,189,EU,Sábado,Noche,,0.92
758,2025-11-29,FR4585,porto,20:50:00,189,EU,Sábado,Noche,,0.91
759,2025-11-29,FR6267,edinburgh,20:55:00,189,INT,Sábado,Noche,,0.98
760,2025-11-29,FR3174,ibiza,21:20:00,189,NAC,Sábado,Noche,,0.8
761,2025-11-29,FR5220,bologna,21:30:00,189,EU,Sábado,Noche,,0.97
762,2025-11-29,FR3039,prague,21:35:00,197,EU,Sábado,Noche,,0.97
763,2025-11-29,FR3800,birmingham,21:55:00,189,INT,Sábado,Noche,,0.94
764,2025-11-29,FR8574,rome,22:10:00,189,EU,Sábado,Noche,,0.93
765,2025-11-30,FR3180,rome,06:00:00,189,EU,Domingo,Mañana,,0.95
766,2025-11-30,FR2834,charleroi,06:10:00,197,EU,Domingo,Mañana,,0.95
767,2025-11-30,FR2918,brussels,06:25:00,189,EU,Domingo,Mañana,,0.95
768,2025-11-30,FR4084,warsaw,06:25:00,189,EU,Domingo,Mañana,,0.98
769,2025-11-30,FR2239,marrakech,06:30:00,189,INT,Domingo,Mañana,,0.8
770,2025-11-30,FR2507,cologne-bonn,06:40:00,189,EU,Domingo,Mañana,,0.98
771,2025-11-30,FR6597,manchester,07:30:00,189,INT,Domingo,Mañana,,0.95
772,2025-11-30,FR3108,luxembourg,07:35:00,189,EU,Domingo,Mañana,,0.89
773,2025-11-30,FR1165,sevilla,07:50:00,189,NAC,Domingo,Mañana,,0.96
774,2025-11-30,FR878,venice,08:30:00,189,EU,Domingo,Mañana,,0.97
775,2025-11-30,FR1786,vilnius,09:00:00,197,EU,Domingo,Mañana,,0.98
776,2025-11-30,FR3028,ibiza,09:05:00,197,NAC,Domingo,Mañana,,0.57
777,2025-11-30,FR3193,riga,09:10:00,189,EU,Domingo,Mañana,,0.94
778,2025-11-30,FR4545,porto,09:35:00,189,EU,Domingo,Mañana,,0.87
779,2025-11-30,FR333,gdansk,09:45:00,189,EU,Domingo,Mañana,,0.98
780,2025-11-30,FR8384,budapest,09:45:00,197,EU,Domingo,Mañana,,0.98
781,2025-11-30,FR2495,palma de mallorca,09:50:00,189,NAC,Domingo,Mañana,,0.89
782,2025-11-30,FR6341,rome,09:55:00,189,EU,Domingo,Mañana,,0.95
783,2025-11-30,FR3049,krakow,09:55:00,197,EU,Domingo,Mañana,,0.98
784,2025-11-30,FR8231,london,10:00:00,189,INT,Domingo,Mañana,,0.94
785,2025-11-30,FR6874,dublin,10:05:00,197,INT,Domingo,Mañana,,0.95
786,2025-11-30,FR7351,vienna,10:10:00,180,EU,Domingo,Mañana,,0.98
787,2025-11-30,FR575,bologna,10:20:00,189,EU,Domingo,Mañana,,0.97
788,2025-11-30,FR6267,edinburgh,10:30:00,189,INT,Domingo,Mañana,,0.98
789,2025-11-30,FR7543,manchester,10:40:00,197,INT,Domingo,Mañana,,0.96
790,2025-11-30,FR1279,copenhagen,10:45:00,189,EU,Domingo,Mañana,,0.97
791,2025-11-30,FR3143,milan,10:45:00,197,EU,Domingo,Mañana,,0.95
792,2025-11-30,FR3166,palermo,11:00:00,189,EU,Domingo,Mañana,,0.97
793,2025-11-30,FR2889,palma de mallorca,11:55:00,180,NAC,Domingo,Mañana,,0.92
794,2025-11-30,FR3129,ibiza,12:05:00,189,NAC,Domingo,Tarde,,0.79
795,2025-11-30,FR3976,dublin,12:25:00,197,INT,Domingo,Tarde,,0.95
796,2025-11-30,FR1527,valletta,12:30:00,189,EU,Domingo,Tarde,,0.95
797,2025-11-30,FR2402,sevilla,12:30:00,189,NAC,Domingo,Tarde,,0.96
798,2025-11-30,FR6300,sofia,12:45:00,189,EU,Domingo,Tarde,,0.97
799,2025-11-30,FR2511,cologne-bonn,12:55:00,189,EU,Domingo,Tarde,,0.98
800,2025-11-30,FR8598,reggio calabria,13:05:00,189,EU,Domingo,Tarde,,0.84
801,2025-11-30,FR3121,paris,13:20:00,189,EU,Domingo,Tarde,,0.98
802,2025-11-30,FR9811,london,13:40:00,189,INT,Domingo,Tarde,,0.94
803,2025-11-30,FR483,malaga,13:50:00,189,NAC,Domingo,Tarde,,0.93
804,2025-11-30,FR1342,palma de mallorca,14:05:00,189,NAC,Domingo,Tarde,,0.93
805,2025-11-30,FR6920,dublin,14:05:00,197,INT,Domingo,Tarde,,0.95
806,2025-11-30,FR4585,porto,14:10:00,189,EU,Domingo,Tarde,,0.92
807,2025-11-30,FR269,milan,14:55:00,189,EU,Domingo,Tarde,,0.95
808,2025-11-30,FR3320,milan,15:00:00,189,EU,Domingo,Tarde,,0.95
809,2025-11-30,FR774,torino,15:15:00,189,EU,Domingo,Tarde,,0.97
810,2025-11-30,FR3072,prague,15:15:00,189,EU,Domingo,Tarde,,0.98
811,2025-11-30,FR6973,rome,15:30:00,197,EU,Domingo,Tarde,,0.95
812,2025-11-30,FR133,berlin,16:15:00,189,EU,Domingo,Tarde,,0.98
813,2025-11-30,FR2922,brussels,16:15:00,189,EU,Domingo,Tarde,,0.95
814,2025-11-30,FR9814,london,16:40:00,189,INT,Domingo,Tarde,,0.94
815,2025-11-30,FR8669,dublin,16:55:00,189,INT,Domingo,Tarde,,0.95
816,2025-11-30,FR2250,marrakech,17:00:00,189,INT,Domingo,Tarde,,0.93
817,2025-11-30,FR8394,budapest,17:15:00,197,EU,Domingo,Tarde,,0.98
818,2025-11-30,FR5718,bratislava,17:20:00,189,EU,Domingo,Tarde,,0.94
819,2025-11-30,FR12,vienna,17:40:00,189,EU,Domingo,Tarde,,0.98
820,2025-11-30,FR5252,krakow,17:50:00,189,EU,Domingo,Tarde,,0.98
821,2025-11-30,FR1681,frankfurt-hahn,18:00:00,189,EU,Domingo,Tarde,,0.98
822,2025-11-30,FR777,venice,18:00:00,197,EU,Domingo,Tarde,,0.97
823,2025-11-30,FR6305,milan,18:05:00,189,EU,Domingo,Tarde,,0.95
824,2025-11-30,FR2406,sevilla,18:30:00,189,NAC,Domingo,Tarde,,0.96
825,2025-11-30,FR8631,tanger,18:45:00,189,INT,Domingo,Tarde,,0.94
826,2025-11-30,FR6394,dublin,19:10:00,197,INT,Domingo,Tarde,,0.95
827,2025-11-30,FR3160,bristol,19:25:00,189,INT,Domingo,Tarde,,0.94
828,2025-11-30,FR2233,al aaroui,19:40:00,189,INT,Domingo,Tarde,,0.93
829,2025-11-30,FR5710,napoli,19:45:00,189,EU,Domingo,Tarde,,0.98
830,2025-11-30,FR9015,london,19:45:00,189,INT,Domingo,Tarde,,0.94
831,2025-11-30,FR8136,ibiza,20:10:00,189,NAC,Domingo,Noche,,0.81
832,2025-11-30,FR6985,rome,20:30:00,197,EU,Domingo,Noche,,0.95
833,2025-11-30,FR4587,porto,20:40:00,189,EU,Domingo,Noche,,0.92
834,2025-11-30,FR6275,edinburgh,20:50:00,197,INT,Domingo,Noche,,0.98
835,2025-11-30,FR6944,warsaw,20:50:00,189,EU,Domingo,Noche,,0.98
836,2025-11-30,FR8615,budapest,21:00:00,189,EU,Domingo,Noche,,0.98
837,2025-11-30,FR2896,palma de mallorca,21:15:00,189,NAC,Domingo,Noche,,0.92
838,2025-11-30,FR3792,birmingham,21:20:00,189,INT,Domingo,Noche,,0.96
839,2025-11-30,FR5752,valletta,21:45:00,197,EU,Domingo,Noche,,0.92
840,2025-11-30,FR5220,bologna,22:50:00,197,EU,Domingo,Noche,,0.95
841,2025-11-30,FR9406,fes,23:15:00,189,INT,Domingo,Noche,,0.87
842,2025-12-01,FR3180,rome,06:00:00,189,EU,Lunes,Mañana,,0.95
843,2025-12-01,FR846,milan,06:10:00,189,EU,Lunes,Mañana,,0.95
844,2025-12-01,FR2233,al aaroui,06:20:00,189,INT,Lunes,Mañana,,0.82
845,2025-12-01,FR8384,budapest,06:25:00,197,EU,Lunes,Mañana,,0.98
846,2025-12-01,FR3078,lisbon,06:30:00,189,EU,Lunes,Mañana,,0.98
847,2025-12-01,FR3035,krakow,06:45:00,189,EU,Lunes,Mañana,,0.98
848,2025-12-01,FR8215,london,06:45:00,197,INT,Lunes,Mañana,,0.92
849,2025-12-01,FR3028,ibiza,07:35:00,189,NAC,Lunes,Mañana,,0.56
850,2025-12-01,FR1342,palma de mallorca,07:40:00,180,NAC,Lunes,Mañana,,0.64
851,2025-12-01,FR1165,sevilla,07:55:00,189,NAC,Lunes,Mañana,,0.96
852,2025-12-01,FR58,napoli,08:35:00,197,EU,Lunes,Mañana,,0.98
853,2025-12-01,FR575,bologna,08:40:00,189,EU,Lunes,Mañana,,0.97
854,2025-12-01,FR12,vienna,09:00:00,180,EU,Lunes,Mañana,,0.98
855,2025-12-01,FR6078,ouarzazate,09:05:00,189,INT,Lunes,Mañana,,0.6
856,2025-12-01,FR2834,charleroi,09:40:00,189,EU,Lunes,Mañana,,0.95
857,2025-12-01,FR2495,palma de mallorca,09:45:00,189,NAC,Lunes,Mañana,,0.83
858,2025-12-01,FR4545,porto,09:50:00,189,EU,Lunes,Mañana,,0.9
859,2025-12-01,FR9175,bristol,10:10:00,189,INT,Lunes,Mañana,,0.94
860,2025-12-01,FR6559,liverpool,10:15:00,189,INT,Lunes,Mañana,,0.95
861,2025-12-01,FR3143,milan,10:20:00,189,EU,Lunes,Mañana,,0.95
862,2025-12-01,FR7808,london,10:35:00,197,INT,Lunes,Mañana,,0.94
863,2025-12-01,FR2239,marrakech,10:45:00,189,INT,Lunes,Mañana,,0.91
864,2025-12-01,FR3121,paris,10:45:00,189,EU,Lunes,Mañana,,0.98
865,2025-12-01,FR3976,dublin,10:45:00,189,INT,Lunes,Mañana,,0.95
866,2025-12-01,FR3039,prague,10:55:00,189,EU,Lunes,Mañana,,0.98
867,2025-12-01,FR9045,london,11:00:00,189,INT,Lunes,Mañana,,0.94
868,2025-12-01,FR7539,milan,11:30:00,189,EU,Lunes,Mañana,,0.95
869,2025-12-01,FR1279,copenhagen,11:35:00,189,EU,Lunes,Mañana,,0.97
870,2025-12-01,FR777,venice,11:55:00,197,EU,Lunes,Mañana,,0.97
871,2025-12-01,FR8217,london,12:00:00,189,INT,Lunes,Tarde,,0.94
872,2025-12-01,FR6973,rome,12:35:00,197,EU,Lunes,Tarde,,0.95
873,2025-12-01,FR774,torino,12:40:00,189,EU,Lunes,Tarde,,0.97
874,2025-12-01,FR483,malaga,12:45:00,189,NAC,Lunes,Tarde,,0.93
875,2025-12-01,FR3108,luxembourg,13:00:00,197,EU,Lunes,Tarde,,0.93
876,2025-12-01,FR8631,tanger,13:20:00,189,INT,Lunes,Tarde,,0.94
877,2025-12-01,FR4585,porto,13:40:00,189,EU,Lunes,Tarde,,0.91
878,2025-12-01,FR3189,fes,13:50:00,189,INT,Lunes,Tarde,,0.87
879,2025-12-01,FR3792,birmingham,13:55:00,189,INT,Lunes,Tarde,,0.96
880,2025-12-01,FR2889,palma de mallorca,14:05:00,189,NAC,Lunes,Tarde,,0.9
881,2025-12-01,FR3146,oujda,15:10:00,189,INT,Lunes,Tarde,,0.8
882,2025-12-01,FR2330,al aaroui,15:15:00,189,INT,Lunes,Tarde,,0.92
883,2025-12-01,FR1681,frankfurt-hahn,15:35:00,189,EU,Lunes,Tarde,,0.98
884,2025-12-01,FR867,venice,16:05:00,189,EU,Lunes,Tarde,,0.97
885,2025-12-01,FR9811,london,16:05:00,189,INT,Lunes,Tarde,,0.94
886,2025-12-01,FR2507,cologne-bonn,16:45:00,197,EU,Lunes,Tarde,,0.98
887,2025-12-01,FR5718,bratislava,16:50:00,197,EU,Lunes,Tarde,,0.94
888,2025-12-01,FR6305,milan,16:50:00,189,EU,Lunes,Tarde,,0.95
889,2025-12-01,FR6874,dublin,16:55:00,189,INT,Lunes,Tarde,,0.95
890,2025-12-01,FR5270,manchester,17:05:00,189,INT,Lunes,Tarde,,0.96
891,2025-12-01,FR6300,sofia,17:05:00,189,EU,Lunes,Tarde,,0.97
892,2025-12-01,FR1786,vilnius,17:30:00,189,EU,Lunes,Tarde,,0.98
893,2025-12-01,FR2922,brussels,17:30:00,189,EU,Lunes,Tarde,,0.95
894,2025-12-01,FR269,milan,18:00:00,189,EU,Lunes,Tarde,,0.95
895,2025-12-01,FR3320,milan,18:30:00,189,EU,Lunes,Tarde,,0.95
896,2025-12-01,FR3174,ibiza,18:45:00,189,NAC,Lunes,Tarde,,0.79
897,2025-12-01,FR3185,rabat,19:05:00,189,INT,Lunes,Tarde,,0.91
898,2025-12-01,FR9307,cork,19:15:00,189,INT,Lunes,Tarde,,0.92
899,2025-12-01,FR8231,london,19:25:00,197,INT,Lunes,Tarde,,0.94
900,2025-12-01,FR2896,palma de mallorca,19:40:00,180,NAC,Lunes,Tarde,,0.9
901,2025-12-01,FR133,berlin,19:45:00,197,EU,Lunes,Tarde,,0.98
902,2025-12-01,FR7351,vienna,19:45:00,180,EU,Lunes,Tarde,,0.98
903,2025-12-01,FR3080,malaga,20:00:00,189,NAC,Lunes,Noche,,0.92
904,2025-12-01,FR3807,charleroi,20:05:00,189,EU,Lunes,Noche,,0.95
905,2025-12-01,FR6341,rome,20:10:00,189,EU,Lunes,Noche,,0.95
906,2025-12-01,FR6597,manchester,20:10:00,189,INT,Lunes,Noche,,0.96
907,2025-12-01,FR5710,napoli,20:40:00,189,EU,Lunes,Noche,,0.98
908,2025-12-01,FR8394,budapest,20:40:00,197,EU,Lunes,Noche,,0.98
909,2025-12-01,FR2098,bologna,20:50:00,189,EU,Lunes,Noche,,0.97
910,2025-12-01,FR3928,trieste,20:50:00,189,EU,Lunes,Noche,,0.92
911,2025-12-01,FR878,venice,20:55:00,189,EU,Lunes,Noche,,0.97
912,2025-12-01,FR6275,edinburgh,21:05:00,197,INT,Lunes,Noche,,0.98
913,2025-12-01,FR6920,dublin,21:10:00,189,INT,Lunes,Noche,,0.95
914,2025-12-01,FR2402,sevilla,21:30:00,189,NAC,Lunes,Noche,,0.96
915,2025-12-01,FR4084,warsaw,21:30:00,189,EU,Lunes,Noche,,0.98
916,2025-12-01,FR3168,newcastle,21:45:00,189,INT,Lunes,Noche,,0.88
917,2025-12-01,FR4587,porto,21:45:00,197,EU,Lunes,Noche,,0.88
918,2025-12-01,FR1527,valletta,21:50:00,189,EU,Lunes,Noche,,0.91
