,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
469,05/12/2025,Wizz Air,W62048,Krakow (KRK),09:05,"En hora, Ha salido",239.0,Airbus A321neo,S23
470,05/12/2025,easyJet Europe,EC3737,Milan (MXP),09:10,"En hora, Ha salido",180.0,Airbus A320,R12
471,05/12/2025,Ryanair,FR2834,Charleroi (CRL),09:15,"En hora, Ha salido",197.0,Boeing 737 MAX 8,U36
472,05/12/2025,Air Arabia Maroc,3O374,Casablanca (CMN),09:25,"En hora, Ha salido",174.0,Airbus A320,Y55
473,05/12/2025,Lauda Europe,LW12,Vienna (VIE),09:25,"En hora, Ha salido",180.0,Airbus A320,R13
474,05/12/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",230.0,Airbus A321,S22
475,05/12/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",230.0,Airbus A321,W44
476,05/12/2025,Wizz Air,W62376,Budapest (BUD),09:25,"En hora, Ha salido",239.0,Airbus A321neo,U33
477,05/12/2025,Ryanair,FR3028,Ibiza (IBZ),09:40,"En hora, Ha salido",189.0,Boeing 737-800,U37
478,05/12/2025,Ryanair,FR3320,Milan (BGY),09:45,"En hora, Ha salido",189.0,Boeing 737-800,U35
479,05/12/2025,Transavia,HV6788,Eindhoven (EIN),09:45,"En hora, Ha salido",189.0,Boeing 737-800,U32
480,05/12/2025,Easyjet,U26654,Birmingham (BHX),09:45,"Retrasado, Ha salido 10:21",186.0,Airbus A320neo,M3
481,05/12/2025,Air Arabia Maroc,3O378,Tanger (TNG),09:50,"En hora, Ha salido",174.0,Airbus A320,Y53
482,05/12/2025,easyJet Europe,EC7656,Lisbon (LIS),09:55,"Retrasado, Ha salido 10:05",230.0,Airbus A321,R10
