,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time,festivo,Visper_fest
1227,2025-11-27,Grupo Ryanair,FR5710,napoli,09:05:00,Retrasado,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
1228,2025-11-27,Grupo wizz,W62048,krakow,09:05:00,En hora,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1229,2025-11-27,Grupo Ryanair,LW12,vienna,09:10:00,En hora,180,Airbus A320,R,EU,Jueves,Mañana,0,0
1230,2025-11-27,Grupo wizz,W61914,vilnius,09:20:00,En hora,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1231,2025-11-27,Grupo wizz,W43176,bucharest,09:25:00,En hora,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1232,2025-11-27,Grupo wizz,W62376,budapest,09:25:00,En hora,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1233,2025-11-27,Grupo Ryanair,FR3320,milan,09:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
1234,2025-11-27,Grupo wizz,W42938,vienna,09:35:00,En hora,230,Airbus A321,S,EU,Jueves,Mañana,0,0
1235,2025-11-27,Air Serbia,JU581,belgrade,09:55:00,En hora,144,Airbus A319,Y,INT,Jueves,Mañana,0,0
1236,2025-11-27,Grupo easy,EC7656,lisbon,10:00:00,En hora,230,Airbus A321,R,EU,Jueves,Mañana,0,0
1237,2025-11-27,Grupo Ryanair,FR1279,copenhagen,10:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana,0,0
1238,2025-11-27,Transavia,HV5132,amsterdam,10:05:00,En hora,232,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1239,2025-11-27,Grupo wizz,W61476,warsaw,10:15:00,En hora,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
1240,2025-11-27,Grupo Ryanair,FR1165,sevilla,10:20:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Mañana,0,0
1241,2025-11-27,Grupo Ryanair,FR3121,paris,10:25:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
1242,2025-11-27,Grupo Ryanair,RR8384,budapest,10:25:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
1243,2025-11-27,Grupo easy,U28056,london,10:35:00,En hora,180,Airbus A320,M,INT,Jueves,Mañana,0,0
1244,2025-11-27,Grupo easy,U25716,southend,10:40:00,En hora,186,Airbus A320neo,M,INT,Jueves,Mañana,0,0
1245,2025-11-27,Azerbaijan Airlines,J246,baku,10:45:00,En hora,186,Airbus A320neo,W,INT,Jueves,Mañana,0,0
1246,2025-11-27,Grupo Ryanair,FR3792,birmingham,11:00:00,En hora,189,Boeing 737-800,W,INT,Jueves,Mañana,0,0
1247,2025-11-27,Grupo Ryanair,FR4545,porto,11:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Mañana,0,0
1248,2025-11-27,Grupo easy,U22704,bristol,11:05:00,En hora,180,Airbus A320,M,INT,Jueves,Mañana,0,0
1249,2025-11-27,Grupo Ryanair,FR3076,stockholm,11:10:00,Retrasado,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
1250,2025-11-27,Grupo Ryanair,FR483,malaga,11:10:00,Retrasado,189,Boeing 737-800,S,NAC,Jueves,Mañana,0,0
1251,2025-11-27,Grupo Ryanair,FR6597,manchester,11:20:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Mañana,0,0
1252,2025-11-27,Aer Lingus,EI563,dublin,11:30:00,Retrasado,174,Airbus A320,W,INT,Jueves,Mañana,0,0
1253,2025-11-27,Grupo easy,EC7131,nice/cote d'azur,12:00:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
1254,2025-11-27,Grupo easy,EC8064,london,12:10:00,En hora,156,Airbus A319,M,INT,Jueves,Tarde,0,0
1255,2025-11-27,Grupo Ryanair,FR2239,marrakech,12:30:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
1256,2025-11-27,Grupo Ryanair,FR3160,bristol,12:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
1257,2025-11-27,Pegasus Airlines,PC1092,istanbul,12:45:00,Retrasado,239,Airbus A321neo,Y,INT,Jueves,Tarde,0,0
1258,2025-11-27,Grupo wizz,W67022,bratislava,12:55:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
1259,2025-11-27,Grupo Ryanair,FR1681,frankfurt-hahn,13:00:00,Retrasado,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
1260,2025-11-27,Volotea,V71445,olbia,13:05:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
1261,2025-11-27,Norwegian Air Shuttle,DY1741,oslo,13:25:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
1262,2025-11-27,Grupo Ryanair,FR3039,prague,13:30:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Tarde,0,0
1263,2025-11-27,Luxair,LG3592,luxembourg,13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Jueves,Tarde,0,0
1264,2025-11-27,Grupo Ryanair,FR269,milan,13:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1265,2025-11-27,Grupo Ryanair,FR6267,edinburgh,13:45:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde,0,0
1266,2025-11-27,Grupo Ryanair,FR846,milan,13:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Jueves,Tarde,0,0
1267,2025-11-27,Transavia,TO4755,paris,13:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1268,2025-11-27,Jet2,LS804,manchester,13:50:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1269,2025-11-27,Grupo Ryanair,FR2233,al aaroui,14:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1270,2025-11-27,Air Baltic,BT684,riga,14:05:00,En hora,148,Airbus A220-300,S,EU,Jueves,Tarde,0,0
1271,2025-11-27,Grupo easy,EC7153,milan,14:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
1272,2025-11-27,SunExpress,XQ895,izmir,14:15:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1273,2025-11-27,Kuwait Airways,KU136,kuwait city,14:25:00,En hora,278,Airbus A330-900,W,INT,Jueves,Tarde,0,0
1274,2025-11-27,Norwegian Air Sweden AOC,D85502,stockholm,14:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1275,2025-11-27,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
1276,2025-11-27,SmartWings,QS1059,prague,14:55:00,En hora,149,Airbus A220-300,U,EU,Jueves,Tarde,0,0
1277,2025-11-27,Grupo Ryanair,FR3189,fes,15:00:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1278,2025-11-27,Grupo Ryanair,FR149,berlin,15:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
1279,2025-11-27,Grupo wizz,W46728,venice,15:40:00,En hora,239,Airbus A321neo,S,EU,Jueves,Tarde,0,0
1280,2025-11-27,Grupo Ryanair,FR2922,brussels,16:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1281,2025-11-27,Volotea,V73573,asturias,16:05:00,En hora,156,Airbus A319,S,NAC,Jueves,Tarde,0,0
1282,2025-11-27,Volotea,V73700,vitoria,16:15:00,En hora,180,Airbus A320,S,NAC,Jueves,Tarde,0,0
1283,2025-11-27,Grupo Ryanair,FR9045,london,16:30:00,En hora,197,Boeing 737 MAX 8,Y,INT,Jueves,Tarde,0,0
1284,2025-11-27,Grupo Ryanair,FR9913,tallinn,16:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
1285,2025-11-27,Grupo Ryanair,FR4585,porto,16:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
1286,2025-11-27,Grupo easy,EC1378,geneva,16:50:00,Retrasado,180,Airbus A320,R,EU,Jueves,Tarde,0,0
1287,2025-11-27,Grupo Ryanair,FR2098,bologna,17:15:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1288,2025-11-27,Grupo easy,EC7173,berlin,17:25:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
1289,2025-11-27,Grupo Ryanair,RR8394,budapest,17:30:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1290,2025-11-27,Volotea,V72327,strasbourg,17:30:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
1291,2025-11-27,Transavia,HV5136,amsterdam,17:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1292,2025-11-27,Grupo Ryanair,RR6300,sofia,17:45:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
1293,2025-11-27,Grupo Ryanair,FR5718,bratislava,18:00:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1294,2025-11-27,Grupo Ryanair,FR6341,rome,18:00:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
1295,2025-11-27,Grupo easy,EC7139,rennes/saint-jacques,18:15:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde,0,0
1296,2025-11-27,Grupo Ryanair,FR3078,lisbon,18:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1297,2025-11-27,Grupo Ryanair,FR6394,dublin,18:30:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde,0,0
1298,2025-11-27,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:40:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
1299,2025-11-27,Grupo Ryanair,FR3800,birmingham,18:45:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1300,2025-11-27,Grupo wizz,W43180,bucharest,18:45:00,En hora,230,Airbus A321,S,EU,Jueves,Tarde,0,0
1301,2025-11-27,Grupo wizz,W61176,katowice,18:55:00,En hora,180,Airbus A320,U,EU,Jueves,Tarde,0,0
1302,2025-11-27,Grupo Ryanair,RR3193,riga,19:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1303,2025-11-27,Grupo easy,EC7155,milan,19:15:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
1304,2025-11-27,Grupo Ryanair,FR1342,palma de mallorca,19:25:00,En hora,189,Boeing 737-800,R,NAC,Jueves,Tarde,0,0
1305,2025-11-27,Grupo Ryanair,FR8217,london,19:25:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
1306,2025-11-27,Grupo wizz,W64406,sofia,19:35:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
1307,2025-11-27,Air Arabia Maroc,3O378,tanger,19:40:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Tarde,0,0
1308,2025-11-27,Eurowings,EW2521,stuttgart,19:40:00,Retrasado,232,Airbus A321neo,S,EU,Jueves,Tarde,0,0
1309,2025-11-27,Grupo wizz,W61478,warsaw,19:40:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
1310,2025-11-27,Grupo Ryanair,FR8598,reggio calabria,19:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
1311,2025-11-27,Grupo easy,U28058,london,19:45:00,En hora,156,Airbus A319,M,INT,Jueves,Tarde,0,0
1312,2025-11-27,Grupo Ryanair,FR8631,tanger,19:55:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
1313,2025-11-27,Volotea,V72167,lille/lesquin,19:55:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
1314,2025-11-27,Transavia,HV6788,eindhoven,20:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Noche,0,0
1315,2025-11-27,Grupo easy,EC1956,milan,20:15:00,En hora,180,Airbus A320,R,EU,Jueves,Noche,0,0
1316,2025-11-27,Air Arabia Maroc,3O376,al aaroui,20:25:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Noche,0,0
1317,2025-11-27,Grupo Ryanair,FR3143,milan,20:25:00,En hora,197,Boeing 737 MAX 8,R,EU,Jueves,Noche,0,0
1318,2025-11-27,Grupo Ryanair,FR4587,porto,20:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Jueves,Noche,0,0
1319,2025-11-27,Grupo wizz,W62378,budapest,20:45:00,En hora,239,Airbus A321neo,S,EU,Jueves,Noche,0,0
1320,2025-11-27,Transavia,TO4759,paris,20:50:00,En hora,186,Airbus A320neo,U,EU,Jueves,Noche,0,0
1321,2025-11-27,Grupo easy,U22324,london,20:55:00,En hora,186,Airbus A320neo,M,INT,Jueves,Noche,0,0
1322,2025-11-27,Grupo wizz,W64738,skopje,20:55:00,En hora,239,Airbus A321neo,W,INT,Jueves,Noche,0,0
1323,2025-11-27,Grupo Ryanair,RR333,gdansk,21:00:00,En hora,189,Boeing 737-800,R,EU,Jueves,Noche,0,0
1324,2025-11-27,Aer Lingus,EI565,dublin,21:05:00,En hora,174,Airbus A320,Y,INT,Jueves,Noche,0,0
1325,2025-11-27,Grupo easy,EC1380,geneva,21:15:00,Retrasado,180,Airbus A320,R,EU,Jueves,Noche,0,0
1326,2025-11-27,Grupo Ryanair,FR1527,valletta,21:20:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Noche,0,0
1327,2025-11-27,Grupo wizz,W43178,bucharest,21:20:00,En hora,230,Airbus A321,S,EU,Jueves,Noche,0,0
1328,2025-11-27,Grupo wizz,W43406,cluj-napoca,21:25:00,En hora,180,Airbus A320,R,EU,Jueves,Noche,0,0
1329,2025-11-27,Grupo Ryanair,RR3035,krakow,21:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Noche,0,0
1330,2025-11-27,Grupo Ryanair,RR4084,warsaw,21:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Noche,0,0
1331,2025-11-27,Grupo wizz,W46020,rome,21:35:00,En hora,230,Airbus A321,S,EU,Jueves,Noche,0,0
1332,2025-11-27,Grupo wizz,W64116,belgrade,22:10:00,Retrasado,239,Airbus A321neo,W,INT,Jueves,Noche,0,0
1333,2025-11-27,Grupo wizz,W45154,tirana,22:45:00,En hora,230,Airbus A321,Y,INT,Jueves,Noche,0,0
1334,2025-11-28,Grupo easy,EC7105,geneva,06:10:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,0
1335,2025-11-28,Grupo Ryanair,FR8183,bologna,06:10:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1336,2025-11-28,Grupo Ryanair,FR8231,london,06:10:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana,0,0
1337,2025-11-28,Grupo Ryanair,FR777,venice,06:20:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,0
1338,2025-11-28,Grupo Ryanair,FR846,milan,06:25:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Mañana,0,0
1339,2025-11-28,Grupo Ryanair,FR133,berlin,06:35:00,Retrasado,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1340,2025-11-28,Grupo Ryanair,FR4545,porto,06:45:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,0
1341,2025-11-28,Grupo easy,EC7101,"basel, switzerland/mulhouse",07:20:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,0
1342,2025-11-28,Grupo easy,EC7199,edinburgh,07:20:00,En hora,156,Airbus A319,M,INT,Viernes,Mañana,0,0
1343,2025-11-28,Grupo Ryanair,LW2889,palma de mallorca,07:40:00,En hora,180,Airbus A320,R,NAC,Viernes,Mañana,0,0
1344,2025-11-28,Norwegian Air Sweden AOC,D85502,stockholm,08:00:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1345,2025-11-28,Grupo Ryanair,FR3976,dublin,08:00:00,En hora,197,Boeing 737 MAX 8,Y,INT,Viernes,Mañana,0,0
1346,2025-11-28,Grupo Ryanair,FR3185,rabat,08:10:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana,0,0
1347,2025-11-28,Grupo Ryanair,FR6973,rome,08:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,0
1348,2025-11-28,Grupo easy,EC1376,geneva,08:40:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,0
1349,2025-11-28,Grupo Ryanair,FR5752,valletta,08:40:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana,0,0
1350,2025-11-28,Grupo Ryanair,FR1165,sevilla,09:00:00,En hora,189,Boeing 737-800,S,NAC,Viernes,Mañana,0,0
1351,2025-11-28,Grupo wizz,W62048,krakow,09:05:00,Retrasado,239,Airbus A321neo,S,EU,Viernes,Mañana,0,0
1352,2025-11-28,Grupo easy,EC3737,milan,09:10:00,Retrasado,180,Airbus A320,R,EU,Viernes,Mañana,0,0
1353,2025-11-28,Grupo Ryanair,FR2834,charleroi,09:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1354,2025-11-28,Air Arabia Maroc,3O374,casablanca,09:25:00,En hora,174,Airbus A320,W,INT,Viernes,Mañana,0,0
1355,2025-11-28,Grupo Ryanair,LW12,vienna,09:25:00,Retrasado,180,Airbus A320,R,EU,Viernes,Mañana,0,0
1356,2025-11-28,Grupo wizz,W43176,bucharest,09:25:00,En hora,230,Airbus A321,S,EU,Viernes,Mañana,0,0
1357,2025-11-28,Grupo wizz,W45088,tirana,09:25:00,En hora,230,Airbus A321,Y,INT,Viernes,Mañana,0,0
1358,2025-11-28,Grupo wizz,W62376,budapest,09:25:00,En hora,239,Airbus A321neo,U,EU,Viernes,Mañana,0,0
1359,2025-11-28,Grupo Ryanair,FR3028,ibiza,09:40:00,En hora,197,Boeing 737 MAX 8,S,NAC,Viernes,Mañana,0,0
1360,2025-11-28,Grupo Ryanair,FR3320,milan,09:45:00,Retrasado,189,Boeing 737-800,R,EU,Viernes,Mañana,0,0
1361,2025-11-28,Transavia,HV6788,eindhoven,09:45:00,En hora,189,Boeing 737-800,R,EU,Viernes,Mañana,0,0
1362,2025-11-28,Grupo easy,U26654,birmingham,09:45:00,Retrasado,180,Airbus A320,M,INT,Viernes,Mañana,0,0
1363,2025-11-28,Air Arabia Maroc,3O378,tanger,09:50:00,En hora,174,Airbus A320,W,INT,Viernes,Mañana,0,0
1364,2025-11-28,Grupo easy,EC7656,lisbon,09:55:00,Retrasado,230,Airbus A321,R,EU,Viernes,Mañana,0,0
1365,2025-11-28,Air Serbia,JU581,belgrade,09:55:00,En hora,144,Airbus A319,Y,INT,Viernes,Mañana,0,0
1366,2025-11-28,Grupo Ryanair,FR9015,london,10:00:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana,0,0
1367,2025-11-28,Grupo wizz,W46018,rome,10:00:00,Retrasado,239,Airbus A321neo,S,EU,Viernes,Mañana,0,0
1368,2025-11-28,Grupo Ryanair,FR6920,dublin,10:05:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana,0,0
1369,2025-11-28,Transavia,HV5132,amsterdam,10:05:00,Retrasado,232,Airbus A321neo,U,EU,Viernes,Mañana,0,0
1370,2025-11-28,Eurowings,EW7521,hamburg,10:10:00,En hora,180,Airbus A320,S,EU,Viernes,Mañana,0,0
1371,2025-11-28,Grupo wizz,W61476,warsaw,10:15:00,En hora,239,Airbus A321neo,S,EU,Viernes,Mañana,0,0
1372,2025-11-28,Grupo Ryanair,FR2239,marrakech,10:20:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana,0,0
1373,2025-11-28,Grupo easy,U22002,manchester,10:25:00,En hora,186,Airbus A320neo,M,INT,Viernes,Mañana,0,0
1374,2025-11-28,Grupo easy,EC7131,nice/cote d'azur,10:30:00,Retrasado,156,Airbus A319,R,EU,Viernes,Mañana,0,0
1375,2025-11-28,Grupo Ryanair,FR6267,edinburgh,10:30:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana,0,0
1376,2025-11-28,Grupo easy,EC4212,napoli,10:35:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana,0,0
1377,2025-11-28,Transavia,HV6064,rotterdam,10:40:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1378,2025-11-28,Grupo easy,U22704,bristol,10:50:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana,0,0
1379,2025-11-28,Grupo Ryanair,FR5270,manchester,10:55:00,En hora,197,Boeing 737 MAX 8,Y,INT,Viernes,Mañana,0,0
1380,2025-11-28,Grupo Ryanair,RR8384,budapest,11:00:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,0
1381,2025-11-28,Grupo Ryanair,FR3166,palermo,11:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana,0,0
1382,2025-11-28,FLYONE Armenia,3F232,yerevan,11:30:00,En hora,180,Airbus A320,W,INT,Viernes,Mañana,0,0
1383,2025-11-28,Aer Lingus,EI563,dublin,11:35:00,En hora,174,Airbus A320,Y,INT,Viernes,Mañana,0,0
1384,2025-11-28,Grupo Ryanair,FR3121,paris,11:35:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Mañana,0,0
1385,2025-11-28,Grupo Ryanair,LW2896,palma de mallorca,11:35:00,En hora,180,Airbus A320,S,NAC,Viernes,Mañana,0,0
1386,2025-11-28,Grupo easy,EC7141,strasbourg,11:45:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana,0,0
1387,2025-11-28,Grupo Ryanair,RR3049,krakow,11:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1388,2025-11-28,Grupo easy,U28056,london,11:45:00,En hora,156,Airbus A319,M,INT,Viernes,Mañana,0,0
1389,2025-11-28,Icelandair,FI597,keflavik,11:50:00,Retrasado,184,Boeing 757-200,S,EU,Viernes,Mañana,0,0
1390,2025-11-28,Grupo Ryanair,FR774,torino,11:55:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana,0,0
1391,2025-11-28,Grupo easy,EC8064,london,12:15:00,Retrasado,156,Airbus A319,M,INT,Viernes,Tarde,0,0
1392,2025-11-28,Grupo Ryanair,FR4585,porto,12:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Tarde,0,0
1393,2025-11-28,Norwegian Air Sweden AOC,D83657,copenhagen,12:30:00,Retrasado,189,Boeing 737 MAX 8,U,EU,Viernes,Tarde,0,0
1394,2025-11-28,Grupo Ryanair,FR575,bologna,12:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Tarde,0,0
1395,2025-11-28,Grupo Ryanair,FR58,napoli,12:45:00,Retrasado,189,Boeing 737-800,U,EU,Viernes,Tarde,0,0
1396,2025-11-28,Pegasus Airlines,PC1092,istanbul,12:45:00,En hora,239,Airbus A321neo,Y,INT,Viernes,Tarde,0,0
1397,2025-11-28,Grupo Ryanair,FR6874,dublin,12:55:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Tarde,0,0
1398,2025-11-28,Grupo wizz,W67022,bratislava,12:55:00,Retrasado,230,Airbus A321,S,EU,Viernes,Tarde,0,0
1399,2025-11-28,Grupo wizz,W46330,milan,13:10:00,Retrasado,239,Airbus A321neo,S,EU,Viernes,Tarde,0,0
1400,2025-11-28,HiSky,H4264,bucharest,13:20:00,En hora,186,Airbus A320,R,EU,Viernes,Tarde,0,0
1401,2025-11-28,Norwegian Air Shuttle,DY1741,oslo,13:25:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,0
1402,2025-11-28,Pegasus Airlines,PC1528,izmir,13:30:00,En hora,180,Airbus A320,Y,INT,Viernes,Tarde,0,0
1403,2025-11-28,Turkish Airlines,TK608,ankara,13:40:00,En hora,165,Boeing 737-800,W,INT,Viernes,Tarde,0,0
1404,2025-11-28,Grupo Ryanair,FR6078,ouarzazate,13:50:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Tarde,0,0
1405,2025-11-28,Jet2,LS804,manchester,13:50:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Tarde,0,0
1406,2025-11-28,Grupo Ryanair,FR3180,rome,13:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,0
1407,2025-11-28,Air Baltic,BT684,riga,14:05:00,En hora,148,Airbus A220-300,U,EU,Viernes,Tarde,0,0
1408,2025-11-28,Grupo easy,EC7153,milan,14:20:00,En hora,156,Airbus A319,R,EU,Viernes,Tarde,0,0
1409,2025-11-28,Grupo Ryanair,LW7351,vienna,14:20:00,En hora,180,Airbus A320,R,EU,Viernes,Tarde,0,0
1410,2025-11-28,Transavia,TO4755,paris,14:20:00,Retrasado,186,Airbus A320neo,U,EU,Viernes,Tarde,0,0
1411,2025-11-28,Grupo Ryanair,FR8215,london,14:35:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde,0,0
1412,2025-11-28,Grupo easy,EC7107,geneva,14:40:00,En hora,156,Airbus A319,R,EU,Viernes,Tarde,0,0
1413,2025-11-28,Volotea,V71443,ancona,14:45:00,En hora,180,Airbus A320,S,EU,Viernes,Tarde,0,0
1414,2025-11-28,Grupo wizz,W64406,sofia,14:50:00,Retrasado,239,Airbus A321neo,R,EU,Viernes,Tarde,0,0
1415,2025-11-28,Grupo Ryanair,FR2507,cologne-bonn,14:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,0
1416,2025-11-28,Grupo Ryanair,FR867,venice,14:55:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,0
1417,2025-11-28,SmartWings,QS1059,prague,14:55:00,En hora,149,Airbus A220-300,U,EU,Viernes,Tarde,0,0
1418,2025-11-28,Grupo Ryanair,FR1342,palma de mallorca,15:00:00,En hora,189,Boeing 737-800,U,NAC,Viernes,Tarde,0,0
1419,2025-11-28,Grupo Ryanair,FR5718,bratislava,15:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde,0,0
1420,2025-11-28,Volotea,V73735,corvera,15:15:00,En hora,156,Airbus A319,S,EU,Viernes,Tarde,0,0
1421,2025-11-28,Grupo Ryanair,FR483,malaga,15:25:00,Retrasado,197,Boeing 737 MAX 8,R,NAC,Viernes,Tarde,0,0
1422,2025-11-28,Grupo wizz,W46728,venice,15:40:00,En hora,239,Airbus A321neo,S,EU,Viernes,Tarde,0,0
1423,2025-11-28,Pegasus Airlines,PC1094,istanbul,15:45:00,Retrasado,239,Airbus A321neo,Y,INT,Viernes,Tarde,0,0
1424,2025-11-28,Grupo Ryanair,FR9045,london,16:05:00,Retrasado,189,Boeing 737-800,Y,INT,Viernes,Tarde,0,0
1425,2025-11-28,Norwegian Air Sweden AOC,D85510,copenhagen,16:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,0
1426,2025-11-28,Grupo Ryanair,FR2925,brussels,16:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,0
1427,2025-11-28,Grupo Ryanair,FR6985,rome,16:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde,0,0
1428,2025-11-28,Grupo wizz,W43564,timisoara,16:25:00,En hora,180,Airbus A320,S,EU,Viernes,Tarde,0,0
1429,2025-11-28,Grupo Ryanair,FR3129,ibiza,16:45:00,En hora,189,Boeing 737-800,R,NAC,Viernes,Tarde,0,0
1430,2025-11-28,Grupo easy,EC7173,berlin,16:50:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde,0,0
